1,113,-2147483647,-2147483017,0
1,80,-2147483017,-2147482657,1
1,31,-2147482657,-2147482595,2
1,567,-2147482595,-2147479170,3
1,363,-2147479170,-2147477036,4
1,141,-2147477036,-2147476176,5
1,219,-2147476176,-2147475290,6
1,112,-2147475290,-2147474496,7
1,984,-2147474496,-2147468772,8
1,1551,-2147468772,-2147459921,9
1,217,-2147459921,-2147459083,10
1,310,-2147459083,-2147457680,11
1,2300,-2147457680,-2147442709,13
1,233,-2147442709,-2147441451,14
1,549,-2147441451,-2147438616,15
1,142,-2147438616,-2147437851,16
1,85,-2147437851,-2147437630,17
1,132,-2147437630,-2147436768,18
1,64,-2147436768,-2147436449,19
1,36,-2147436449,-2147436385,20
1,275,-2147436385,-2147435240,21
1,113,-2147435240,-2147435033,22
1,561,-2147435033,-2147431838,23
1,112,-2147431838,-2147431294,24
1,55,-2147431294,-2147431185,25
1,137,-2147431185,-2147430350,26
1,88,-2147430350,-2147430131,27
1,331,-2147430131,-2147428144,28
1,451,-2147428144,-2147425720,29
1,383,-2147425720,-2147424023,30
1,370,-2147424023,-2147421982,31
1,96,-2147421982,-2147421682,32
1,121,-2147421682,-2147420960,33
1,59,-2147420960,-2147420804,34
1,261,-2147420804,-2147419438,35
1,107,-2147419438,-2147419023,36
1,45,-2147419023,-2147418759,37
1,1586,-2147418759,-2147409539,38
1,394,-2147409539,-2147408366,39
1,333,-2147408366,-2147405955,40
1,151,-2147405955,-2147405148,41
1,46,-2147405148,-2147405002,42
1,138,-2147405002,-2147404199,43
1,715,-2147404199,-2147400344,44
1,523,-2147400344,-2147397458,45
1,393,-2147397458,-2147395409,46
1,260,-2147395409,-2147393697,48
1,271,-2147393697,-2147392565,49
1,112,-2147392565,-2147392355,50
1,65,-2147392355,-2147392256,51
1,168,-2147392256,-2147391897,52
1,388,-2147391897,-2147390523,54
1,34,-2147390523,-2147390454,55
1,73,-2147390454,-2147390365,56
1,113,-2147390365,-2147390126,57
1,188,-2147390126,-2147389939,58
1,116,-2147389939,-2147389463,59
1,123,-2147389463,-2147388911,60
1,85,-2147388911,-2147388703,61
1,94,-2147388703,-2147388530,62
1,84,-2147388530,-2147388373,63
1,89,-2147388373,-2147387892,64
1,58,-2147387892,-2147387576,65
1,129,-2147387576,-2147386816,66
1,105,-2147386816,-2147386630,68
1,154,-2147386630,-2147386055,69
1,109,-2147386055,-2147385742,70
1,267,-2147385742,-2147384507,71
1,45,-2147384507,-2147384404,72
1,109,-2147384404,-2147383964,73
1,56,-2147383964,-2147383835,74
1,107,-2147383835,-2147383215,75
1,70,-2147383215,-2147383038,76
1,125,-2147383038,-2147382280,77
1,142,-2147382280,-2147381459,78
1,101,-2147381459,-2147381159,79
1,77,-2147381159,-2147380800,80
1,93,-2147380800,-2147380477,81
1,192,-2147380477,-2147379619,82
1,274,-2147379619,-2147378108,84
1,266,-2147378108,-2147376757,85
1,835,-2147376757,-2147371399,86
1,172,-2147371399,-2147370549,87
1,32,-2147370549,-2147370495,88
1,67,-2147370495,-2147370164,89
1,72,-2147370164,-2147369988,90
1,66,-2147369988,-2147369617,91
1,93,-2147369617,-2147369133,92
1,157,-2147369133,-2147368304,93
1,401,-2147368304,-2147366209,94
1,227,-2147366209,-2147364752,95
1,193,-2147364752,-2147363378,96
1,105,-2147363378,-2147362867,97
1,197,-2147362867,-2147361337,98
1,74,-2147361337,-2147360994,99
1,381,-2147360994,-2147356500,100
1,44,-2147356500,-2147356381,101
1,60,-2147356381,-2147355884,102
1,93,-2147355884,-2147355390,103
1,877,-2147355390,-2147351189,104
1,66,-2147351189,-2147350851,105
1,226,-2147350851,-2147349472,107
1,712,-2147349472,-2147345685,108
1,65,-2147345685,-2147345372,109
1,56,-2147345372,-2147345184,112
1,45,-2147345184,-2147344765,114
1,273,-2147344765,-2147343705,115
1,45,-2147343705,-2147343583,116
1,86,-2147343583,-2147343180,117
1,46,-2147343180,-2147343099,118
1,144,-2147343099,-2147342249,119
1,40,-2147342249,-2147342154,120
