1,133,-2147483647,-2147483102,0
1,618,-2147483102,-2147480329,1
1,71,-2147480329,-2147480078,2
1,336,-2147480078,-2147478818,3
1,90,-2147478818,-2147478700,5
1,74,-2147478700,-2147478533,6
1,861,-2147478533,-2147474199,9
1,2118,-2147474199,-2147458376,10
1,61,-2147458376,-2147458160,11
1,289,-2147458160,-2147456608,12
1,118,-2147456608,-2147456169,14
1,102,-2147456169,-2147455700,15
1,37,-2147455700,-2147455510,17
1,33,-2147455510,-2147455456,18
1,98,-2147455456,-2147455092,19
1,103,-2147455092,-2147454616,20
1,333,-2147454616,-2147452923,21
1,149,-2147452923,-2147452219,22
1,42,-2147452219,-2147452142,23
1,70,-2147452142,-2147451955,24
1,101,-2147451955,-2147451650,25
1,31,-2147451650,-2147451525,26
1,30,-2147451525,-2147451417,28
1,105,-2147451417,-2147451070,29
1,57,-2147451070,-2147450846,30
1,37,-2147450846,-2147450772,31
1,29,-2147450772,-2147450617,33
1,2513,-2147450617,-2147435913,34
1,56,-2147435913,-2147435661,35
1,116,-2147435661,-2147435226,37
1,32,-2147435226,-2147435071,38
1,272,-2147435071,-2147433862,39
1,409,-2147433862,-2147431829,40
1,124,-2147431829,-2147431315,42
1,36,-2147431315,-2147431209,43
1,17,-2147431209,-2147431130,46
1,62,-2147431130,-2147430970,47
1,21,-2147430970,-2147430898,48
1,49,-2147430898,-2147430711,49
1,137,-2147430711,-2147430162,50
1,137,-2147430162,-2147429499,51
1,249,-2147429499,-2147428332,52
1,76,-2147428332,-2147428038,53
1,25,-2147428038,-2147427964,55
1,98,-2147427964,-2147427632,56
1,328,-2147427632,-2147425728,57
1,86,-2147425728,-2147425440,58
1,108,-2147425440,-2147425006,60
1,55,-2147425006,-2147424787,61
1,76,-2147424787,-2147424563,62
1,867,-2147424563,-2147419852,63
1,351,-2147419852,-2147417890,64
1,25,-2147417890,-2147417777,65
1,66,-2147417777,-2147417599,66
1,188,-2147417599,-2147416547,67
1,77,-2147416547,-2147416209,68
1,211,-2147416209,-2147415926,70
1,486,-2147415926,-2147412914,71
1,424,-2147412914,-2147411014,73
1,515,-2147411014,-2147409121,74
1,20,-2147409121,-2147409062,76
1,4032,-2147409062,-2147389896,77
1,37,-2147389896,-2147389757,78
1,1786,-2147389757,-2147380428,79
1,3012,-2147380428,-2147365100,80
1,128,-2147365100,-2147364535,81
1,5328,-2147364535,-2147338054,82
1,43,-2147338054,-2147337960,83
1,1483,-2147337960,-2147330723,84
1,132,-2147330723,-2147330412,85
1,189,-2147330412,-2147330221,86
1,126,-2147330221,-2147329870,87
1,334,-2147329870,-2147328392,88
1,1906,-2147328392,-2147312274,89
1,596,-2147312274,-2147308458,90
1,145,-2147308458,-2147307706,91
1,93,-2147307706,-2147307235,93
1,127,-2147307235,-2147306511,94
1,146,-2147306511,-2147305615,95
