2,5730,0.7878788
34,641,1.0
35,2851,1.0
36,644,0.76582277
122,123,0.70212764
128,2644,0.740113
129,2645,1.0
130,2511,1.0
130,1778,0.8208955
131,2512,1.0
132,1780,1.0
133,2514,1.0
134,2515,0.9754601
135,2516,1.0
136,2517,1.0
137,1776,1.0
140,1642,1.0
140,2550,0.92436975
141,1643,0.7794118
144,2606,1.0
146,2608,0.82285714
148,2590,0.7777778
149,1629,1.0
150,2593,0.73015875
150,1630,1.0
151,1631,1.0
152,2595,0.9647059
152,1632,1.0
153,1633,1.0
154,1634,1.0
155,1635,1.0
156,1636,1.0
157,1637,1.0
158,2599,1.0
158,1638,1.0
159,1639,1.0
160,1644,1.0
160,1688,0.83809525
161,1646,1.0
161,2647,1.0
162,1647,1.0
187,1709,1.0
188,1710,1.0
191,1712,0.9259259
192,1713,0.93333334
193,1714,1.0
195,1716,0.9029126
196,1717,0.90654206
197,1718,1.0
199,1660,0.82758623
210,1727,1.0
210,4869,0.75390625
211,1728,1.0
212,1729,1.0
213,1730,1.0
214,1731,1.0
215,1732,1.0
216,1733,1.0
217,1734,0.89330024
218,1735,1.0
219,1736,0.756962
222,1739,1.0
223,1740,1.0
225,1742,1.0
228,1745,0.88148147
229,1746,1.0
230,1747,0.9750692
234,1751,0.7755102
235,1752,1.0
236,1753,0.7195122
237,1754,1.0
240,1757,1.0
242,1760,0.9692308
243,1761,0.78125
268,288,1.0
286,1764,1.0
287,1765,1.0
297,1766,1.0
300,469,1.0
302,471,0.71925753
303,387,1.0
306,391,1.0
330,2896,0.8674699
331,2897,1.0
331,526,0.8333333
332,2898,1.0
349,352,1.0
365,3880,0.79710144
367,551,0.75
368,649,1.0
368,838,1.0
382,459,1.0
383,460,1.0
384,461,1.0
385,462,1.0
387,472,1.0
389,474,1.0
391,476,1.0
419,5702,1.0
419,2746,1.0
428,2654,1.0
449,3040,1.0
450,684,0.7866667
455,456,1.0
456,457,1.0
485,486,1.0
485,6848,0.9623352
485,497,0.9980507
486,3407,0.7519531
487,4912,1.0
488,3409,0.81731987
493,690,1.0
497,1475,1.0
537,857,1.0
540,2876,1.0
548,3078,1.0
549,3079,1.0
550,3080,1.0
551,2896,0.75
552,649,1.0
552,2897,1.0
574,575,0.79518074
597,2946,1.0
613,842,1.0
614,843,1.0
616,845,1.0
626,2906,1.0
627,2907,1.0
628,2908,1.0
629,2909,1.0
631,658,0.7777778
632,661,0.82361734
635,2895,1.0
640,2850,1.0
655,2760,0.9461343
664,686,1.0
670,782,1.0
670,688,1.0
671,4209,0.875
686,723,1.0
690,838,1.0
698,4772,0.9457364
723,778,1.0
829,861,0.7162162
842,2262,1.0
864,865,0.75961536
879,5053,0.74285716
924,951,1.0
931,1064,1.0
933,2046,1.0
934,2047,1.0
1082,2588,1.0
1229,4869,0.99610895
1229,1727,0.7470817
1233,2552,1.0
1233,5702,1.0
1234,5706,1.0
1234,2553,1.0
1237,2556,1.0
1304,2715,0.7183099
1304,1576,0.7285714
1306,2401,1.0
1307,2402,1.0
1308,2403,1.0
1310,1311,1.0
1460,4205,0.74957985
1461,4203,1.0
1462,4204,1.0
1465,2391,1.0
1467,2393,0.9322034
1468,2394,0.84745765
1473,2399,0.925
1475,3406,1.0
1493,1501,0.7446808
1629,2591,0.92436975
1630,2592,1.0
1631,2593,1.0
1632,2594,1.0
1633,2595,1.0
1635,2596,1.0
1636,2597,0.81333333
1638,9916,0.7950311
1640,1645,1.0
1644,2646,0.88235295
1644,1688,0.83809525
1646,1690,1.0
1647,1691,1.0
1648,1692,0.7878788
1649,1693,1.0
1660,1720,1.0
1664,1724,1.0
1665,1725,1.0
1727,2599,0.83419687
1730,3190,1.0
1768,1779,1.0
1769,1780,1.0
1772,1781,1.0
1772,2514,1.0
1773,1782,1.0
1774,2516,1.0
1774,1783,1.0
1775,1784,1.0
1776,1785,1.0
1777,1786,1.0
1924,1925,0.7373737
1955,1956,0.7627119
2014,2015,0.78723407
2025,2026,0.91071427
2066,2067,0.8
2257,2267,0.91
2258,2266,1.0
2360,2388,1.0
2399,2567,0.8125
2554,5703,1.0
2561,2569,1.0
2563,2571,1.0
2567,2577,0.8552632
2647,4188,0.8021978
2651,3896,1.0
2756,3004,0.796875
2760,2912,1.0
2764,2839,1.0
2765,2842,1.0
