0,443,1.0
5,324,0.73333335
10,47,1.0
15,432,1.0
18,25,1.0
19,26,1.0
21,369,1.0
25,10,1.0
26,11,1.0
28,446,1.0
29,447,0.8
30,451,1.0
32,342,1.0
33,88,1.0
34,89,1.0
37,92,1.0
42,96,1.0
43,517,1.0
47,78,1.0
58,179,1.0
78,58,1.0
79,408,1.0
80,409,0.7647059
81,267,0.910299
85,279,1.0
86,477,1.0
87,413,1.0
88,414,1.0
89,415,1.0
90,416,1.0
92,18,1.0
93,185,1.0
97,270,1.0
98,100,1.0
101,210,1.0
102,153,0.86037236
103,392,1.0
104,340,1.0
105,287,1.0
116,133,1.0
118,378,0.7734375
124,132,1.0
132,142,1.0
133,143,1.0
136,266,0.81578946
138,106,1.0
143,489,1.0
146,42,1.0
151,93,1.0
154,14,1.0
155,197,1.0
159,352,1.0
163,176,0.81
164,178,0.73
165,256,1.0
175,269,1.0
177,83,1.0
179,229,1.0
185,331,1.0
190,347,0.7612903
191,153,0.8656915
191,102,0.86037236
192,103,1.0
197,15,1.0
199,327,1.0
204,529,1.0
207,388,1.0
211,165,1.0
217,235,1.0
218,236,1.0
219,237,1.0
220,391,1.0
221,192,1.0
223,241,1.0
224,242,1.0
225,243,1.0
229,247,1.0
230,248,1.0
235,379,1.0
236,102,1.0
236,191,0.86037236
238,222,1.0
239,220,1.0
240,273,1.0
241,471,1.0
242,449,1.0
243,450,1.0
245,227,1.0
247,199,1.0
251,207,1.0
253,187,0.81666666
254,194,0.7696629
256,530,1.0
261,291,1.0
262,292,1.0
263,293,1.0
264,294,1.0
265,295,1.0
266,296,1.0
267,297,1.0
268,298,1.0
269,299,1.0
270,300,1.0
271,301,1.0
272,302,1.0
273,303,1.0
275,431,1.0
276,224,1.0
277,226,1.0
278,410,0.73049647
279,452,1.0
281,312,1.0
282,313,1.0
283,314,1.0
284,315,1.0
285,316,1.0
286,317,1.0
287,318,1.0
288,319,1.0
291,124,1.0
293,95,1.0
294,50,1.0
295,51,1.0
296,135,1.0
297,145,1.0
298,146,1.0
301,101,1.0
303,335,1.0
304,274,0.8771552
306,275,1.0
307,276,1.0
308,277,1.0
309,278,1.0
310,85,1.0
311,86,0.7222222
314,359,1.0
315,33,1.0
317,347,1.0
317,190,0.7612903
318,44,1.0
319,156,1.0
324,82,1.0
325,421,1.0
327,364,1.0
331,261,1.0
333,267,1.0
333,81,0.910299
335,221,1.0
339,223,1.0
340,382,1.0
341,383,1.0
342,357,1.0
344,283,1.0
345,284,1.0
347,363,1.0
348,138,1.0
349,288,1.0
352,427,1.0
354,29,1.0
358,479,1.0
359,480,1.0
360,481,1.0
361,439,1.0
363,34,1.0
363,484,0.87096775
363,461,0.7612903
364,385,1.0
369,354,1.0
370,22,0.7
373,349,1.0
380,21,1.0
381,448,1.0
382,307,1.0
383,308,1.0
384,325,1.0
385,397,1.0
388,151,1.0
390,272,0.8598131
392,154,1.0
393,155,1.0
397,373,1.0
402,6,0.8037975
403,403,0.71291864
407,426,1.0
408,159,1.0
410,84,1.0
411,310,1.0
412,454,1.0
413,478,1.0
415,196,0.7612903
418,0,1.0
419,121,1.0
421,30,1.0
426,524,1.0
429,355,1.0
437,32,1.0
440,460,1.0
443,37,1.0
449,472,1.0
450,473,1.0
451,474,1.0
452,475,1.0
453,476,1.0
454,311,0.7
459,482,1.0
461,484,0.83687943
466,418,1.0
468,445,1.0
469,28,1.0
470,380,1.0
471,381,0.81463414
472,393,1.0
474,7,1.0
476,31,0.7574468
477,280,1.0
478,281,1.0
480,457,1.0
484,34,0.87096775
486,463,1.0
487,464,1.0
489,466,1.0
510,493,1.0
517,97,1.0
518,519,0.88461536
519,105,1.0
524,211,1.0
