100,129,0.91423005
121,122,0.7268416
222,232,0.9431818
583,584,0.7062423
813,814,1.0
1267,1269,0.84615386
1269,1275,0.84615386
1313,1382,0.9680851
1318,1321,1.0
1319,1323,1.0
1634,1636,0.7223427
1762,1765,0.7473684
1765,1768,0.7906977
1765,1766,0.8068182
1766,1767,0.7446808
1766,1771,0.85227275
1766,1777,0.71
1768,1775,0.8255814
1768,1771,0.9186047
1769,1772,1.0
1769,1773,0.9375
1771,1773,0.7906977
1774,1776,0.76404494
1774,1775,0.76404494
1778,1779,0.71153843
1901,1903,0.8006669
2037,2038,0.7349431
2087,2091,0.71865445
2123,2127,0.7947179
2158,2163,0.7508772
2256,2260,1.0
2256,2259,1.0
2373,2383,0.754717
2383,2385,0.8039216
