18,43,0.7236842
57,74,0.7053735
138,145,1.0
168,6180,0.8310811
213,7333,0.74489796
234,417,0.9205608
241,2178,0.96385545
251,2296,0.8196721
251,791,0.8196721
254,255,1.0
258,259,1.0
267,335,0.7704348
268,311,0.79432625
272,315,0.7092834
299,334,0.8592233
312,339,0.70083684
355,356,0.7063492
355,357,0.8487395
355,358,0.75630254
357,358,0.8803419
361,362,0.9907407
363,371,0.9479167
365,372,0.79810727
365,366,0.969697
367,372,0.9747634
373,379,0.9479167
376,380,0.97931033
376,2093,0.80689657
376,2088,0.7862069
380,2088,0.80689657
383,386,0.7673797
392,393,1.0
396,863,0.99441344
397,2396,0.94545454
397,1948,0.71634614
397,831,0.7355769
399,404,1.0
400,401,0.7747748
403,405,0.8080808
407,409,0.98395723
415,1292,0.7094241
422,2329,0.97619045
426,1228,0.7714286
446,2175,1.0
451,452,0.9794521
455,668,0.8490566
464,569,0.9953344
471,559,0.8490566
491,571,0.99104476
491,663,0.83431953
504,513,0.96703297
516,524,0.91071427
516,521,0.91071427
517,532,0.85714287
517,520,0.9464286
520,532,0.91071427
520,524,0.91071427
523,530,0.9508197
526,528,0.953125
529,533,0.8857143
529,531,0.8857143
536,614,0.95714283
537,571,0.70149255
546,553,0.7638889
548,554,1.0
552,554,1.0
573,752,0.75142044
625,643,0.92938495
634,644,0.97727275
635,638,0.9865471
649,666,0.9151291
654,656,0.962963
678,747,0.96666664
680,738,0.8333333
681,697,0.976
683,685,0.83828384
686,744,0.975
688,727,0.75166667
688,723,0.75166667
689,711,0.9811321
690,737,0.97887325
691,729,0.7007752
691,725,0.7007752
692,713,0.7081967
693,696,0.8333333
693,738,0.81292516
694,722,0.979927
695,701,0.98136646
696,738,0.968
700,732,0.843949
702,740,0.7823129
703,715,0.9811321
704,725,0.7007752
706,745,0.9716981
709,714,0.9172297
712,729,0.7007752
713,734,0.83828384
716,733,0.98136646
717,728,0.8424437
719,742,0.71428573
735,736,0.84829724
780,1135,0.9113924
783,1244,0.7397959
784,791,0.85096157
784,1948,0.9855769
785,822,0.8196721
785,1971,0.8196721
793,794,0.70289856
794,803,0.9492754
797,806,1.0
797,803,0.70289856
798,806,0.70289856
798,802,1.0
799,802,1.0
801,808,0.75449103
828,1962,0.9811321
828,883,0.9811321
831,882,0.7355769
834,1970,0.98245615
835,1998,0.7352941
845,846,0.9673913
848,855,0.99429655
850,859,0.9605263
850,861,0.9605263
851,1938,0.80160856
873,876,0.95714283
884,1376,0.99327356
888,968,0.97902095
916,936,0.9854369
918,1122,0.97902095
943,978,0.99270076
968,1122,1.0
978,1133,0.9781022
1026,1043,0.76
1071,1623,0.9874477
1091,1144,0.9634146
1126,1128,0.7256098
1230,2269,1.0
1231,2281,0.8936877
1243,2328,0.84745765
1256,2330,0.9808917
1260,1261,1.0
1264,1265,0.76420236
1274,1279,0.7457627
1299,1307,1.0
1303,1321,0.9895833
1303,1308,0.7361111
1305,1308,0.9895833
1320,1322,0.9865471
1325,1998,0.7365854
1325,1952,0.7365854
1377,1534,0.7987805
1380,1487,0.9264706
1382,1431,0.70437956
1384,1840,0.99316627
1389,1546,0.9945652
1391,1397,0.79234976
1392,1403,0.98888886
1393,1395,0.97029704
1394,1396,0.9861751
1398,1400,0.74394464
1410,1819,0.7491857
1415,1462,0.7522124
1416,1539,0.8857809
1421,1481,0.88495576
1422,1553,0.715
1423,1782,0.8173077
1423,1554,0.86538464
1423,1545,0.78846157
1450,1452,0.7269076
1451,1452,0.7309237
1456,1849,0.86538464
1511,1512,0.7195946
1545,1782,0.86538464
1545,1554,0.8947368
1558,1853,0.90296495
1562,1763,0.94769233
1563,1636,0.7692308
1564,1628,1.0
1564,1642,0.7352941
1571,1573,0.98841697
1574,1580,0.82410425
1579,1586,0.9731286
1590,1594,0.96629214
1590,1602,0.96629214
1590,1601,0.92134833
1595,1600,0.97540987
1596,1599,0.96907216
1597,1601,0.92134833
1597,1598,0.92134833
1601,1602,0.8876405
1608,1770,0.9784173
1614,1622,0.8518519
1625,1776,0.8854962
1626,1717,0.9558824
1633,1643,0.93877554
1641,1678,0.9508197
