259,264,-2147476391,-2147476354,29
270,277,-2147476354,-2147476300,29
291,296,-2147476300,-2147476263,29
303,308,-2147476263,-2147476226,29
314,321,-2147476226,-2147476172,29
328,333,-2147476172,-2147476135,29
363,402,-2147476135,-2147475933,29
410,474,-2147475933,-2147475546,29
46,85,-2147475546,-2147475171,30
87,94,-2147475171,-2147475115,30
96,104,-2147475115,-2147475082,30
106,110,-2147475082,-2147475054,30
112,116,-2147475054,-2147474996,30
46,54,-2147474996,-2147474947,32
57,64,-2147474947,-2147474894,32
66,89,-2147474894,-2147474684,32
91,145,-2147474684,-2147474177,32
147,173,-2147474177,-2147473902,32
31,38,-2147473902,-2147473853,33
61,65,-2147473853,-2147473820,33
37,40,-2147473820,-2147473795,37
55,58,-2147473795,-2147473768,37
30,41,-2147473768,-2147473725,40
23,34,-2147473725,-2147473682,41
42,61,-2147473682,-2147473593,47
36,52,-2147473593,-2147473501,48
18,25,-2147473501,-2147473463,49
40,58,-2147473463,-2147473359,50
28,40,-2147473359,-2147473291,51
23,34,-2147473291,-2147473238,52
36,40,-2147473238,-2147473218,52
28,35,-2147473218,-2147473180,57
38,56,-2147473180,-2147473067,57
22,26,-2147473067,-2147473031,58
75,91,-2147473031,-2147472934,60
46,57,-2147472934,-2147472881,63
60,75,-2147472881,-2147472832,63
29,40,-2147472832,-2147472770,65
16,22,-2147472770,-2147472738,67
18,24,-2147472738,-2147472706,68
80,88,-2147472706,-2147472670,74
97,106,-2147472670,-2147472638,74
68,75,-2147472638,-2147472598,89
77,287,-2147472598,-2147469971,89
289,315,-2147469971,-2147469844,89
317,388,-2147469844,-2147469040,89
390,407,-2147469040,-2147468917,89
409,415,-2147468917,-2147468869,89
417,421,-2147468869,-2147468842,89
423,432,-2147468842,-2147468740,89
48,59,-2147468740,-2147468678,93
62,101,-2147468678,-2147468299,93
103,111,-2147468299,-2147468240,93
116,134,-2147468240,-2147468036,93
136,147,-2147468036,-2147467941,93
150,215,-2147467941,-2147467542,93
225,242,-2147467542,-2147467425,93
245,303,-2147467425,-2147467028,93
305,320,-2147467028,-2147466896,93
324,338,-2147466896,-2147466811,93
340,355,-2147466811,-2147466731,93
358,400,-2147466731,-2147466461,93
402,413,-2147466461,-2147466314,93
422,441,-2147466314,-2147466087,93
444,451,-2147466087,-2147466015,93
454,463,-2147466015,-2147465917,93
465,496,-2147465917,-2147465724,93
499,540,-2147465724,-2147465460,93
542,550,-2147465460,-2147465423,93
61,73,-2147465423,-2147465357,94
67,88,-2147465357,-2147465127,95
96,112,-2147465127,-2147465016,95
115,148,-2147465016,-2147464837,95
150,235,-2147464837,-2147464255,95
237,245,-2147464255,-2147464194,95
247,268,-2147464194,-2147464003,95
271,308,-2147464003,-2147463659,95
310,325,-2147463659,-2147463571,95
56,84,-2147463571,-2147463440,97
93,99,-2147463440,-2147463409,97
32,73,-2147463409,-2147463090,98
40,48,-2147463090,-2147463028,100
64,74,-2147463028,-2147462972,100
78,136,-2147462972,-2147462480,100
138,144,-2147462480,-2147462425,100
146,150,-2147462425,-2147462380,100
152,163,-2147462380,-2147462259,100
166,180,-2147462259,-2147462140,100
10,39,-2147462140,-2147461957,101
20,132,-2147461957,-2147461513,102
141,249,-2147461513,-2147461068,102
258,359,-2147461068,-2147460679,102
368,417,-2147460679,-2147460453,102
426,524,-2147460453,-2147459907,102
526,543,-2147459907,-2147459794,102
23,37,-2147459794,-2147459683,103
18,26,-2147459683,-2147459648,104
35,48,-2147459648,-2147459577,104
51,59,-2147459577,-2147459539,105
61,68,-2147459539,-2147459511,105
80,96,-2147459511,-2147459378,105
108,124,-2147459378,-2147459245,105
126,143,-2147459245,-2147459121,105
19,30,-2147459121,-2147459065,106
38,52,-2147459065,-2147458999,106
60,100,-2147458999,-2147458814,106
11,29,-2147458814,-2147458730,107
31,43,-2147458730,-2147458661,107
51,67,-2147458661,-2147458575,107
73,95,-2147458575,-2147458421,107
51,60,-2147458421,-2147458377,109
70,107,-2147458377,-2147458146,109
109,129,-2147458146,-2147457973,109
131,153,-2147457973,-2147457788,109
155,177,-2147457788,-2147457613,109
179,206,-2147457613,-2147457461,109
213,234,-2147457461,-2147457302,109
242,247,-2147457302,-2147457219,109
252,262,-2147457219,-2147457166,109
264,297,-2147457166,-2147456897,109
299,338,-2147456897,-2147456639,109
340,386,-2147456639,-2147456396,109
388,411,-2147456396,-2147456286,109
421,437,-2147456286,-2147456232,109
439,449,-2147456232,-2147456158,109
458,527,-2147456158,-2147455739,109
530,549,-2147455739,-2147455621,109
552,565,-2147455621,-2147455527,109
21,67,-2147455527,-2147455115,110
69,83,-2147455115,-2147454972,110
16,34,-2147454972,-2147454803,111
36,50,-2147454803,-2147454657,111
52,77,-2147454657,-2147454393,111
79,93,-2147454393,-2147454273,111
24,28,-2147454273,-2147454253,113
65,75,-2147454253,-2147454152,114
78,93,-2147454152,-2147454034,114
102,105,-2147454034,-2147454009,114
108,111,-2147454009,-2147453984,114
114,117,-2147453984,-2147453957,114
125,128,-2147453957,-2147453930,114
136,149,-2147453930,-2147453856,114
159,181,-2147453856,-2147453726,114
184,296,-2147453726,-2147452724,114
299,329,-2147452724,-2147452521,114
332,340,-2147452521,-2147452480,114
37,41,-2147452480,-2147452444,115
49,53,-2147452444,-2147452408,115
61,66,-2147452408,-2147452361,115
84,88,-2147452361,-2147452341,115
108,127,-2147452341,-2147452251,115
145,156,-2147452251,-2147452201,115
170,181,-2147452201,-2147452114,115
205,219,-2147452114,-2147451994,115
236,246,-2147451994,-2147451948,115
86,127,-2147451948,-2147451688,116
148,190,-2147451688,-2147451476,116
211,221,-2147451476,-2147451421,116
236,240,-2147451421,-2147451399,116
248,264,-2147451399,-2147451320,116
61,69,-2147451320,-2147451244,117
74,81,-2147451244,-2147451204,117
83,94,-2147451204,-2147451158,117
100,127,-2147451158,-2147450936,117
133,145,-2147450936,-2147450839,117
148,163,-2147450839,-2147450728,117
169,175,-2147450728,-2147450683,117
178,184,-2147450683,-2147450635,117
201,210,-2147450635,-2147450571,117
216,219,-2147450571,-2147450545,117
225,231,-2147450545,-2147450500,117
242,248,-2147450500,-2147450455,117
255,264,-2147450455,-2147450376,117
266,277,-2147450376,-2147450297,117
45,54,-2147450297,-2147450215,118
58,62,-2147450215,-2147450178,118
63,66,-2147450178,-2147450150,118
67,112,-2147450150,-2147449744,118
116,126,-2147449744,-2147449653,118
137,163,-2147449653,-2147449488,118
181,186,-2147449488,-2147449453,118
189,200,-2147449453,-2147449388,118
203,227,-2147449388,-2147449233,118
251,255,-2147449233,-2147449172,118
263,286,-2147449172,-2147449040,118
301,325,-2147449040,-2147448895,118
48,55,-2147448895,-2147448854,119
27,39,-2147448854,-2147448760,122
41,54,-2147448760,-2147448649,122
61,64,-2147448649,-2147448594,122
66,70,-2147448594,-2147448556,122
76,79,-2147448556,-2147448517,122
81,95,-2147448517,-2147448435,122
66,116,-2147448435,-2147448224,123
124,150,-2147448224,-2147448087,123
155,165,-2147448087,-2147448021,123
19,46,-2147448021,-2147447834,124
46,49,-2147447834,-2147447811,125
51,55,-2147447811,-2147447752,125
60,65,-2147447752,-2147447717,125
70,76,-2147447717,-2147447676,125
70,77,-2147447676,-2147447603,126
42,51,-2147447603,-2147447496,127
61,64,-2147447496,-2147447468,127
73,95,-2147447468,-2147447291,127
98,102,-2147447291,-2147447271,127
29,46,-2147447271,-2147447209,129
29,37,-2147447209,-2147447165,133
34,42,-2147447165,-2147447128,139
45,58,-2147447128,-2147447034,139
30,38,-2147447034,-2147446990,140
44,64,-2147446990,-2147446947,140
51,62,-2147446947,-2147446879,143
68,87,-2147446879,-2147446841,143
32,41,-2147446841,-2147446768,149
41,47,-2147446768,-2147446739,152
56,62,-2147446739,-2147446710,152
71,77,-2147446710,-2147446681,152
29,33,-2147446681,-2147446646,154
72,87,-2147446646,-2147446563,155
99,117,-2147446563,-2147446497,155
119,128,-2147446497,-2147446461,155
130,144,-2147446461,-2147446390,155
152,160,-2147446390,-2147446348,155
168,176,-2147446348,-2147446310,155
184,193,-2147446310,-2147446262,155
211,228,-2147446262,-2147446118,155
233,248,-2147446118,-2147446009,155
257,271,-2147446009,-2147445958,155
279,287,-2147445958,-2147445910,155
295,318,-2147445910,-2147445784,155
326,345,-2147445784,-2147445699,155
354,357,-2147445699,-2147445678,155
363,378,-2147445678,-2147445557,155
386,399,-2147445557,-2147445459,155
407,431,-2147445459,-2147445254,155
443,499,-2147445254,-2147444769,155
501,506,-2147444769,-2147444737,155
515,568,-2147444737,-2147444296,155
585,645,-2147444296,-2147443795,155
649,658,-2147443795,-2147443745,155
692,696,-2147443745,-2147443715,155
706,741,-2147443715,-2147443487,155
743,780,-2147443487,-2147443266,155
782,795,-2147443266,-2147443199,155
804,809,-2147443199,-2147443120,155
820,831,-2147443120,-2147443027,155
839,870,-2147443027,-2147442763,155
872,882,-2147442763,-2147442699,155
890,913,-2147442699,-2147442565,155
917,941,-2147442565,-2147442432,155
951,962,-2147442432,-2147442338,155
971,1009,-2147442338,-2147442041,155
1011,1017,-2147442041,-2147442011,155
1026,1032,-2147442011,-2147441958,155
37,41,-2147441958,-2147441929,156
44,57,-2147441929,-2147441868,156
19,33,-2147441868,-2147441799,157
52,79,-2147441799,-2147441667,158
88,104,-2147441667,-2147441574,158
106,158,-2147441574,-2147441229,158
164,235,-2147441229,-2147440802,158
243,260,-2147440802,-2147440686,158
267,290,-2147440686,-2147440526,158
19,36,-2147440526,-2147440441,159
33,78,-2147440441,-2147440143,160
23,32,-2147440143,-2147440088,161
34,60,-2147440088,-2147439868,161
68,77,-2147439868,-2147439814,161
85,92,-2147439814,-2147439762,161
100,118,-2147439762,-2147439635,161
16,46,-2147439635,-2147439484,162
49,66,-2147439484,-2147439401,162
68,73,-2147439401,-2147439366,162
75,101,-2147439366,-2147439227,162
51,56,-2147439227,-2147439204,163
58,61,-2147439204,-2147439182,163
63,72,-2147439182,-2147439143,163
74,109,-2147439143,-2147439022,163
111,125,-2147439022,-2147438973,163
127,141,-2147438973,-2147438883,163
143,151,-2147438883,-2147438813,163
157,161,-2147438813,-2147438775,163
169,174,-2147438775,-2147438721,163
31,39,-2147438721,-2147438683,164
41,56,-2147438683,-2147438576,164
60,66,-2147438576,-2147438540,164
68,77,-2147438540,-2147438470,164
80,102,-2147438470,-2147438348,164
112,120,-2147438348,-2147438303,164
25,62,-2147438303,-2147438010,165
64,104,-2147438010,-2147437812,165
16,24,-2147437812,-2147437769,166
24,37,-2147437769,-2147437680,167
45,86,-2147437680,-2147437456,167
24,37,-2147437456,-2147437334,168
19,32,-2147437334,-2147437236,169
13,17,-2147437236,-2147437203,174
68,73,-2147437203,-2147437180,177
87,101,-2147437180,-2147437085,177
108,112,-2147437085,-2147437053,177
114,122,-2147437053,-2147437021,177
124,133,-2147437021,-2147436959,177
135,140,-2147436959,-2147436927,177
148,157,-2147436927,-2147436888,177
158,180,-2147436888,-2147436725,177
182,205,-2147436725,-2147436570,177
207,220,-2147436570,-2147436470,177
222,237,-2147436470,-2147436342,177
281,327,-2147436342,-2147436000,177
329,353,-2147436000,-2147435886,177
355,369,-2147435886,-2147435807,177
376,381,-2147435807,-2147435743,177
47,58,-2147435743,-2147435675,178
61,72,-2147435675,-2147435607,178
43,50,-2147435607,-2147435570,179
54,60,-2147435570,-2147435531,179
33,40,-2147435531,-2147435487,180
42,49,-2147435487,-2147435463,180
38,45,-2147435463,-2147435426,182
48,54,-2147435426,-2147435387,182
28,33,-2147435387,-2147435351,183
67,90,-2147435351,-2147435229,186
92,107,-2147435229,-2147435184,186
120,154,-2147435184,-2147434963,186
172,178,-2147434963,-2147434931,186
81,86,-2147434931,-2147434886,187
33,43,-2147434886,-2147434815,188
41,45,-2147434815,-2147434748,189
50,59,-2147434748,-2147434691,189
64,69,-2147434691,-2147434606,189
77,87,-2147434606,-2147434547,189
91,96,-2147434547,-2147434462,189
105,128,-2147434462,-2147434337,189
37,43,-2147434337,-2147434233,190
50,64,-2147434233,-2147434136,190
43,49,-2147434136,-2147434032,191
58,72,-2147434032,-2147433935,191
75,79,-2147433935,-2147433873,191
88,105,-2147433873,-2147433775,191
32,38,-2147433775,-2147433679,192
45,71,-2147433679,-2147433501,192
68,85,-2147433501,-2147433366,193
92,106,-2147433366,-2147433261,193
110,127,-2147433261,-2147433160,193
134,148,-2147433160,-2147433102,193
150,157,-2147433102,-2147433070,193
160,173,-2147433070,-2147432960,193
26,46,-2147432960,-2147432841,194
23,27,-2147432841,-2147432820,196
28,38,-2147432820,-2147432782,196
30,35,-2147432782,-2147432745,197
38,46,-2147432745,-2147432704,198
74,83,-2147432704,-2147432655,198
44,56,-2147432655,-2147432579,199
71,121,-2147432579,-2147432063,199
126,151,-2147432063,-2147431901,199
153,194,-2147431901,-2147431613,199
196,210,-2147431613,-2147431535,199
213,241,-2147431535,-2147431326,199
252,256,-2147431326,-2147431298,199
258,265,-2147431298,-2147431216,199
267,299,-2147431216,-2147430965,199
300,315,-2147430965,-2147430833,199
18,24,-2147430833,-2147430813,202
14,21,-2147430813,-2147430779,204
23,27,-2147430779,-2147430753,204
30,35,-2147430753,-2147430733,204
15,18,-2147430733,-2147430707,205
20,24,-2147430707,-2147430681,205
26,43,-2147430681,-2147430619,205
25,38,-2147430619,-2147430517,216
64,69,-2147430517,-2147430493,221
71,77,-2147430493,-2147430459,221
79,93,-2147430459,-2147430377,221
100,113,-2147430377,-2147430268,221
120,140,-2147430268,-2147430109,221
151,161,-2147430109,-2147430017,221
18,27,-2147430017,-2147429965,222
23,30,-2147429965,-2147429933,223
37,46,-2147429933,-2147429875,231
48,67,-2147429875,-2147429799,231
27,39,-2147429799,-2147429776,232
31,81,-2147429776,-2147429354,233
93,143,-2147429354,-2147428957,233
146,195,-2147428957,-2147428410,233
204,246,-2147428410,-2147428113,233
253,273,-2147428113,-2147427973,233
28,44,-2147427973,-2147427871,234
51,62,-2147427871,-2147427822,235
64,80,-2147427822,-2147427707,235
139,147,-2147427707,-2147427665,235
150,159,-2147427665,-2147427621,235
170,197,-2147427621,-2147427468,235
203,224,-2147427468,-2147427309,235
232,237,-2147427309,-2147427230,235
242,252,-2147427230,-2147427177,235
254,291,-2147427177,-2147426899,235
296,310,-2147426899,-2147426802,235
313,348,-2147426802,-2147426551,235
350,363,-2147426551,-2147426457,235
366,378,-2147426457,-2147426364,235
387,440,-2147426364,-2147425788,235
442,451,-2147425788,-2147425698,235
27,55,-2147425698,-2147425548,236
57,71,-2147425548,-2147425448,236
18,35,-2147425448,-2147425363,237
14,24,-2147425363,-2147425321,238
21,26,-2147425321,-2147425289,239
38,42,-2147425289,-2147425257,239
52,66,-2147425257,-2147425194,239
55,61,-2147425194,-2147425174,240
73,97,-2147425174,-2147425067,240
98,105,-2147425067,-2147425021,240
107,122,-2147425021,-2147424891,240
85,95,-2147424891,-2147424823,241
98,115,-2147424823,-2147424684,241
32,43,-2147424684,-2147424619,242
23,34,-2147424619,-2147424577,243
16,51,-2147424577,-2147424483,244
24,28,-2147424483,-2147424463,245
33,42,-2147424463,-2147424430,245
48,61,-2147424430,-2147424295,245
64,80,-2147424295,-2147424210,245
21,35,-2147424210,-2147424072,247
30,33,-2147424072,-2147424048,248
30,46,-2147424048,-2147423985,249
49,60,-2147423985,-2147423930,249
28,55,-2147423930,-2147423678,250
61,64,-2147423678,-2147423637,250
30,34,-2147423637,-2147423617,251
36,50,-2147423617,-2147423539,251
52,69,-2147423539,-2147423465,251
90,96,-2147423465,-2147423423,256
100,119,-2147423423,-2147423372,256
122,126,-2147423372,-2147423336,256
48,111,-2147423336,-2147422934,259
116,120,-2147422934,-2147422903,259
122,126,-2147422903,-2147422883,259
26,39,-2147422883,-2147422824,264
40,46,-2147422824,-2147422797,264
45,119,-2147422797,-2147422225,265
122,197,-2147422225,-2147421633,265
200,214,-2147421633,-2147421543,265
216,229,-2147421543,-2147421457,265
230,238,-2147421457,-2147421378,265
49,54,-2147421378,-2147421334,266
57,62,-2147421334,-2147421290,266
76,124,-2147421290,-2147420810,266
126,152,-2147420810,-2147420553,266
155,160,-2147420553,-2147420495,266
163,170,-2147420495,-2147420467,266
173,189,-2147420467,-2147420330,266
191,196,-2147420330,-2147420286,266
205,210,-2147420286,-2147420230,266
219,249,-2147420230,-2147419983,266
251,274,-2147419983,-2147419771,266
276,350,-2147419771,-2147419143,266
25,30,-2147419143,-2147419105,267
33,38,-2147419105,-2147419067,267
51,83,-2147419067,-2147418760,267
86,122,-2147418760,-2147418402,267
123,135,-2147418402,-2147418319,267
136,153,-2147418319,-2147418192,267
36,68,-2147418192,-2147417986,268
83,100,-2147417986,-2147417911,268
33,40,-2147417911,-2147417848,269
37,48,-2147417848,-2147417780,270
51,72,-2147417780,-2147417729,270
17,29,-2147417729,-2147417614,273
29,42,-2147417614,-2147417561,274
44,57,-2147417561,-2147417509,274
68,101,-2147417509,-2147417370,274
103,109,-2147417370,-2147417332,274
117,138,-2147417332,-2147417226,274
145,154,-2147417226,-2147417190,274
156,172,-2147417190,-2147417118,274
174,183,-2147417118,-2147417074,274
30,77,-2147417074,-2147416747,275
78,109,-2147416747,-2147416502,275
110,164,-2147416502,-2147416077,275
165,206,-2147416077,-2147415751,275
26,37,-2147415751,-2147415678,276
45,60,-2147415678,-2147415614,276
68,87,-2147415614,-2147415511,276
97,102,-2147415511,-2147415474,276
111,121,-2147415474,-2147415398,276
123,150,-2147415398,-2147415374,276
163,198,-2147415374,-2147415159,276
200,204,-2147415159,-2147415131,276
208,267,-2147415131,-2147414696,276
271,295,-2147414696,-2147414508,276
302,311,-2147414508,-2147414453,276
318,334,-2147414453,-2147414341,276
341,344,-2147414341,-2147414316,276
351,366,-2147414316,-2147414255,276
373,385,-2147414255,-2147414203,276
387,402,-2147414203,-2147414129,276
410,426,-2147414129,-2147414052,276
435,442,-2147414052,-2147414028,276
444,456,-2147414028,-2147413919,276
458,467,-2147413919,-2147413825,276
469,481,-2147413825,-2147413766,276
23,33,-2147413766,-2147413724,277
40,49,-2147413724,-2147413640,277
52,65,-2147413640,-2147413544,277
67,96,-2147413544,-2147413307,277
104,122,-2147413307,-2147413256,277
129,145,-2147413256,-2147413203,277
146,161,-2147413203,-2147413136,277
163,167,-2147413136,-2147413102,277
32,70,-2147413102,-2147412913,278
72,93,-2147412913,-2147412692,278
95,120,-2147412692,-2147412546,278
16,21,-2147412546,-2147412514,280
23,28,-2147412514,-2147412482,280
30,39,-2147412482,-2147412428,280
40,49,-2147412428,-2147412328,280
13,16,-2147412328,-2147412306,281
23,32,-2147412306,-2147412254,281
33,36,-2147412254,-2147412232,281
46,71,-2147412232,-2147412130,282
72,87,-2147412130,-2147412035,282
89,96,-2147412035,-2147411987,282
52,65,-2147411987,-2147411868,284
68,78,-2147411868,-2147411794,284
17,26,-2147411794,-2147411734,286
35,46,-2147411734,-2147411677,287
41,74,-2147411677,-2147411366,288
80,89,-2147411366,-2147411283,288
95,104,-2147411283,-2147411200,288
110,118,-2147411200,-2147411128,288
44,64,-2147411128,-2147410965,289
26,30,-2147410965,-2147410920,290
16,21,-2147410920,-2147410865,291
35,38,-2147410865,-2147410835,293
27,34,-2147410835,-2147410799,295
38,44,-2147410799,-2147410765,295
48,54,-2147410765,-2147410731,295
57,64,-2147410731,-2147410693,295
25,28,-2147410693,-2147410672,296
24,34,-2147410672,-2147410616,297
28,36,-2147410616,-2147410560,298
20,24,-2147410560,-2147410540,299
34,38,-2147410540,-2147410520,302
41,48,-2147410520,-2147410451,302
51,55,-2147410451,-2147410430,302
58,96,-2147410430,-2147410079,302
101,116,-2147410079,-2147409969,302
35,45,-2147409969,-2147409897,308
28,49,-2147409897,-2147409739,309
31,42,-2147409739,-2147409663,310
20,32,-2147409663,-2147409582,311
34,40,-2147409582,-2147409537,311
80,84,-2147409537,-2147409517,312
106,119,-2147409517,-2147409402,312
121,125,-2147409402,-2147409371,312
144,170,-2147409371,-2147409207,312
172,185,-2147409207,-2147409107,312
187,202,-2147409107,-2147408979,312
215,229,-2147408979,-2147408866,312
231,237,-2147408866,-2147408810,312
239,253,-2147408810,-2147408680,312
255,284,-2147408680,-2147408414,312
316,322,-2147408414,-2147408354,312
324,345,-2147408354,-2147408195,312
347,362,-2147408195,-2147408081,312
364,378,-2147408081,-2147407976,312
381,405,-2147407976,-2147407808,312
407,465,-2147407808,-2147407394,312
467,496,-2147407394,-2147407261,312
498,517,-2147407261,-2147407163,312
522,554,-2147407163,-2147406847,312
556,575,-2147406847,-2147406736,312
577,591,-2147406736,-2147406645,312
596,601,-2147406645,-2147406581,312
40,51,-2147406581,-2147406513,313
58,69,-2147406513,-2147406445,313
75,86,-2147406445,-2147406373,313
96,107,-2147406373,-2147406305,313
26,32,-2147406305,-2147406255,314
26,35,-2147406255,-2147406203,315
40,49,-2147406203,-2147406158,315
39,60,-2147406158,-2147406029,316
67,89,-2147406029,-2147405907,317
91,106,-2147405907,-2147405862,317
119,153,-2147405862,-2147405641,317
171,177,-2147405641,-2147405609,317
43,60,-2147405609,-2147405478,318
63,66,-2147405478,-2147405439,318
69,76,-2147405439,-2147405387,318
79,83,-2147405387,-2147405356,318
87,97,-2147405356,-2147405287,318
99,122,-2147405287,-2147405145,318
41,50,-2147405145,-2147405081,319
53,57,-2147405081,-2147405034,319
61,75,-2147405034,-2147404916,319
78,81,-2147404916,-2147404880,319
83,92,-2147404880,-2147404814,319
65,70,-2147404814,-2147404728,320
75,84,-2147404728,-2147404645,320
91,98,-2147404645,-2147404554,320
106,128,-2147404554,-2147404345,320
139,150,-2147404345,-2147404213,320
162,197,-2147404213,-2147403891,320
206,215,-2147403891,-2147403782,320
227,267,-2147403782,-2147403438,320
270,280,-2147403438,-2147403329,320
290,319,-2147403329,-2147403056,320
322,328,-2147403056,-2147402956,320
331,338,-2147402956,-2147402904,320
341,347,-2147402904,-2147402804,320
353,374,-2147402804,-2147402630,320
377,388,-2147402630,-2147402474,320
399,420,-2147402474,-2147402268,320
432,452,-2147402268,-2147402068,320
465,484,-2147402068,-2147401868,320
498,517,-2147401868,-2147401668,320
530,549,-2147401668,-2147401471,320
560,577,-2147401471,-2147401318,320
587,601,-2147401318,-2147401186,320
604,612,-2147401186,-2147401088,320
621,631,-2147401088,-2147400956,320
638,648,-2147400956,-2147400881,320
651,655,-2147400881,-2147400839,320
659,672,-2147400839,-2147400717,320
66,75,-2147400717,-2147400648,321
79,85,-2147400648,-2147400605,321
89,95,-2147400605,-2147400562,321
110,117,-2147400562,-2147400512,321
121,144,-2147400512,-2147400225,321
170,271,-2147400225,-2147399400,321
274,286,-2147399400,-2147399253,321
299,333,-2147399253,-2147398944,321
337,349,-2147398944,-2147398801,321
363,409,-2147398801,-2147398459,321
418,423,-2147398459,-2147398394,321
428,435,-2147398394,-2147398331,321
442,452,-2147398331,-2147398268,321
455,464,-2147398268,-2147398190,321
473,477,-2147398190,-2147398131,321
480,488,-2147398131,-2147398064,321
498,513,-2147398064,-2147397934,321
518,521,-2147397934,-2147397901,321
532,540,-2147397901,-2147397841,321
552,560,-2147397841,-2147397779,321
572,580,-2147397779,-2147397717,321
591,599,-2147397717,-2147397657,321
46,60,-2147397657,-2147397540,322
63,71,-2147397540,-2147397480,322
92,102,-2147397480,-2147397400,322
105,108,-2147397400,-2147397361,322
110,124,-2147397361,-2147397269,322
131,137,-2147397269,-2147397193,322
142,159,-2147397193,-2147396994,322
162,169,-2147396994,-2147396944,322
37,43,-2147396944,-2147396902,323
46,81,-2147396902,-2147396684,323
84,99,-2147396684,-2147396567,323
102,116,-2147396567,-2147396446,323
118,122,-2147396446,-2147396396,323
35,43,-2147396396,-2147396334,324
46,51,-2147396334,-2147396257,324
56,63,-2147396257,-2147396201,324
38,45,-2147396201,-2147396151,325
52,59,-2147396151,-2147396101,325
67,70,-2147396101,-2147396070,325
80,86,-2147396070,-2147395990,325
92,100,-2147395990,-2147395929,325
37,76,-2147395929,-2147395535,326
80,116,-2147395535,-2147395130,326
59,65,-2147395130,-2147395100,327
88,101,-2147395100,-2147395047,327
109,115,-2147395047,-2147395009,327
91,171,-2147395009,-2147394526,328
174,198,-2147394526,-2147394409,328
201,237,-2147394409,-2147394211,328
239,248,-2147394211,-2147394178,328
250,325,-2147394178,-2147393777,328
331,371,-2147393777,-2147393517,328
373,377,-2147393517,-2147393484,328
386,401,-2147393484,-2147393409,328
19,31,-2147393409,-2147393333,329
115,188,-2147393333,-2147392924,330
190,219,-2147392924,-2147392774,330
230,278,-2147392774,-2147392412,330
280,296,-2147392412,-2147392315,330
47,55,-2147392315,-2147392233,331
58,88,-2147392233,-2147392086,331
90,95,-2147392086,-2147392060,331
97,103,-2147392060,-2147392020,331
106,127,-2147392020,-2147391858,331
129,145,-2147391858,-2147391755,331
147,172,-2147391755,-2147391616,331
174,195,-2147391616,-2147391357,331
197,216,-2147391357,-2147391246,331
218,241,-2147391246,-2147391041,331
