0,587,1.000000,1

1,588,1.000000,1

2,589,1.000000,1

3,590,1.000000,1

4,591,1.000000,1

5,592,1.000000,1

6,593,1.000000,1

7,594,1.000000,1

8,595,1.000000,1

9,596,1.000000,1

10,597,1.000000,1

11,598,1.000000,1

12,599,1.000000,1

13,600,1.000000,1

14,601,1.000000,1

15,602,1.000000,1

16,603,1.000000,1

17,604,1.000000,1

18,605,1.000000,1

19,606,1.000000,1

20,607,1.000000,1

22,609,1.000000,1

23,610,1.000000,1

24,611,1.000000,1

25,612,1.000000,1

26,613,1.000000,1

27,614,1.000000,1

28,615,1.000000,1

29,616,1.000000,1

31,618,1.000000,1

32,619,1.000000,1

33,620,1.000000,1

34,621,1.000000,1

35,622,1.000000,1

36,623,1.000000,1

37,624,1.000000,1

38,625,1.000000,1

39,626,1.000000,1

40,627,1.000000,1

41,628,1.000000,1

42,629,1.000000,1

43,630,1.000000,1

45,632,1.000000,1

46,351,1.000000,1
46,365,1.000000,1
46,633,1.000000,1
46,938,1.000000,1
46,952,1.000000,1
351,365,1.000000,1
351,633,1.000000,1
351,938,1.000000,1
351,952,1.000000,1
365,633,1.000000,1
365,938,1.000000,1
365,952,1.000000,1
633,938,1.000000,1
633,952,1.000000,1
938,952,1.000000,1

47,352,1.000000,2
47,366,1.000000,2
47,634,1.000000,1
47,939,1.000000,2
47,953,1.000000,2
352,366,1.000000,1
352,634,1.000000,2
352,939,1.000000,1
352,953,1.000000,1
366,634,1.000000,2
366,939,1.000000,1
366,953,1.000000,1
634,939,1.000000,2
634,953,1.000000,2
939,953,1.000000,1

48,635,1.000000,1

49,636,1.000000,1

51,638,1.000000,1

52,639,1.000000,1

54,641,1.000000,1

55,355,0.990950,3
55,369,0.909483,3
55,642,1.000000,1
55,942,0.990950,3
55,956,0.909483,3
355,369,0.909483,3
355,642,0.990950,3
355,942,1.000000,1
355,956,0.909483,3
369,642,0.909483,3
369,942,0.909483,3
369,956,1.000000,1
642,942,0.990950,3
642,956,0.909483,3
942,956,0.909483,3

56,643,1.000000,1

58,645,1.000000,1

59,646,1.000000,1

60,647,1.000000,1

61,648,1.000000,1

62,649,1.000000,1

63,650,1.000000,1

64,651,1.000000,1

65,652,1.000000,1

66,653,1.000000,1

67,654,1.000000,1

68,655,1.000000,1

69,656,1.000000,1

70,657,1.000000,1

71,658,1.000000,1

72,659,1.000000,1

73,660,1.000000,1

75,662,1.000000,1

76,663,1.000000,1

77,664,1.000000,1

78,665,1.000000,1

79,666,1.000000,1

80,667,1.000000,1

81,668,1.000000,1

82,669,1.000000,1

83,670,1.000000,1

84,671,1.000000,1

85,672,1.000000,1

86,673,1.000000,1

87,674,1.000000,1

88,675,1.000000,1

89,676,1.000000,1

90,677,1.000000,1

91,678,1.000000,1

92,679,1.000000,1

93,680,1.000000,1

94,681,1.000000,1

95,682,1.000000,1

96,683,1.000000,1

97,684,1.000000,1

98,685,1.000000,1

99,686,1.000000,1

100,687,1.000000,1

101,688,1.000000,1

102,689,1.000000,1

103,690,1.000000,1

104,691,1.000000,1

105,692,1.000000,1

106,693,1.000000,1

107,694,1.000000,1

108,695,1.000000,1

109,696,1.000000,1

110,697,1.000000,1

111,698,1.000000,1

112,699,1.000000,1

113,700,1.000000,1

114,701,1.000000,1

115,702,1.000000,1

116,703,1.000000,1

117,704,1.000000,1

119,706,1.000000,1

120,707,1.000000,1

121,708,1.000000,1

122,709,1.000000,1

123,710,1.000000,1

124,711,1.000000,1

125,712,1.000000,1

126,713,1.000000,1

127,714,1.000000,1

128,715,1.000000,1

129,716,1.000000,1

130,717,1.000000,1

131,718,1.000000,1

132,719,1.000000,1

133,720,1.000000,1

134,721,1.000000,1

135,722,1.000000,1

136,723,1.000000,1

137,724,1.000000,1

138,725,1.000000,1

139,726,1.000000,1

140,727,1.000000,1

141,728,1.000000,1

142,729,1.000000,1

146,733,1.000000,1

147,734,1.000000,1

148,735,1.000000,1

149,736,1.000000,1

150,737,1.000000,1

151,738,1.000000,1

152,739,1.000000,1

153,740,1.000000,1

154,741,1.000000,1

156,743,1.000000,1

158,745,1.000000,1

159,746,1.000000,1

160,747,1.000000,1

161,748,1.000000,1

162,749,1.000000,1

164,751,1.000000,1

165,752,1.000000,1

166,753,1.000000,1

167,754,1.000000,1

168,755,1.000000,1

169,756,1.000000,1

171,758,1.000000,1

172,759,1.000000,1

173,760,1.000000,1

174,761,1.000000,1

175,762,1.000000,1

176,763,1.000000,1

177,764,1.000000,1

178,765,1.000000,1

179,766,1.000000,1

181,768,1.000000,1

182,769,1.000000,1

183,770,1.000000,1

185,772,1.000000,1

186,773,1.000000,1

187,774,1.000000,1

188,775,1.000000,1

189,776,1.000000,1

190,777,1.000000,1

191,778,1.000000,1

192,779,1.000000,1

193,780,1.000000,1

194,781,1.000000,1

195,782,1.000000,1

196,783,1.000000,1

197,784,1.000000,1

198,785,1.000000,1

199,786,1.000000,1

200,787,1.000000,1

201,788,1.000000,1

202,789,1.000000,1

203,790,1.000000,1

204,791,1.000000,1

205,792,1.000000,1

206,793,1.000000,1

207,794,1.000000,1

208,795,1.000000,1

209,796,1.000000,1

210,797,1.000000,1

211,798,1.000000,1

212,799,1.000000,1

213,800,1.000000,1

214,801,1.000000,1

216,803,1.000000,1

217,804,1.000000,1

218,805,1.000000,1

219,806,1.000000,1

221,808,1.000000,1

222,809,1.000000,1

223,810,1.000000,1

224,811,1.000000,1

225,812,1.000000,1

226,813,1.000000,1

227,814,1.000000,1

228,815,1.000000,1

229,816,1.000000,1

230,817,1.000000,1

231,818,1.000000,1

232,819,1.000000,1

233,820,1.000000,1

234,821,1.000000,1

235,822,1.000000,1

236,823,1.000000,1

237,824,1.000000,1

238,825,1.000000,1

239,826,1.000000,1

240,827,1.000000,1

241,828,1.000000,1

242,829,1.000000,1

243,830,1.000000,1

244,831,1.000000,1

245,832,1.000000,1

246,833,1.000000,1

247,834,1.000000,1

248,835,1.000000,1

249,836,1.000000,1

250,837,1.000000,1

251,838,1.000000,1

252,839,1.000000,1

253,840,1.000000,1

254,841,1.000000,1

255,842,1.000000,1

256,843,1.000000,1

258,845,1.000000,1

259,846,1.000000,1

260,847,1.000000,1

261,848,1.000000,1

262,849,1.000000,1

263,850,1.000000,1

264,851,1.000000,1

265,852,1.000000,1

267,854,1.000000,1

268,855,1.000000,1

269,856,1.000000,1

270,857,1.000000,1

271,858,1.000000,1

272,859,1.000000,1

273,860,1.000000,1

275,862,1.000000,1

276,863,1.000000,1

277,864,1.000000,1

278,865,1.000000,1

279,866,1.000000,1

280,867,1.000000,1

281,868,1.000000,1

282,869,1.000000,1

283,870,1.000000,1

284,871,1.000000,1

285,872,1.000000,1

286,873,1.000000,1

287,874,1.000000,1

288,875,1.000000,1

291,878,1.000000,1

292,879,1.000000,1

293,880,1.000000,1

294,881,1.000000,1

295,882,1.000000,1

296,883,1.000000,1

297,884,1.000000,1

298,885,1.000000,1

299,886,1.000000,1

300,887,1.000000,1

301,888,1.000000,1

302,889,1.000000,1

303,890,1.000000,1

304,891,1.000000,1

305,892,1.000000,1

306,893,1.000000,1

308,895,1.000000,1

309,896,1.000000,1

310,897,1.000000,1

311,898,1.000000,1

312,899,1.000000,1

313,900,1.000000,1

314,901,1.000000,1

315,902,1.000000,1

316,903,1.000000,1

317,904,1.000000,1

318,905,1.000000,1

319,906,1.000000,1

320,907,1.000000,1

321,908,1.000000,1

322,909,1.000000,1

323,910,1.000000,1

325,912,1.000000,1

326,913,1.000000,1

327,914,1.000000,1

328,915,1.000000,1

329,916,1.000000,1

330,917,1.000000,1

331,918,1.000000,1

332,919,1.000000,1

334,921,1.000000,1

335,922,1.000000,1

336,923,1.000000,1

337,924,1.000000,1

338,925,1.000000,1

339,340,0.739130,3
339,926,1.000000,1
339,927,0.739130,3
340,926,0.739130,3
340,927,1.000000,1
926,927,0.739130,3

341,928,1.000000,1

342,929,1.000000,1

343,930,1.000000,1

344,931,1.000000,1

345,932,1.000000,1

346,933,1.000000,1

347,934,1.000000,1

348,935,1.000000,1

349,936,1.000000,1

350,937,1.000000,1

354,941,1.000000,1

357,371,1.000000,1
357,944,1.000000,1
357,958,1.000000,1
371,944,1.000000,1
371,958,1.000000,1
944,958,1.000000,1

358,945,1.000000,1

361,948,1.000000,1

362,949,1.000000,1

363,950,1.000000,1

364,951,1.000000,1

353,367,1.000000,1
353,940,1.000000,1
353,954,1.000000,1
367,940,1.000000,1
367,954,1.000000,1
940,954,1.000000,1

53,368,1.000000,1
53,640,1.000000,1
53,955,1.000000,1
368,640,1.000000,1
368,955,1.000000,1
640,955,1.000000,1

50,356,0.795322,3
50,370,0.795322,3
50,637,1.000000,1
50,943,0.795322,3
50,957,0.795322,3
356,370,1.000000,1
356,637,0.795322,3
356,943,1.000000,1
