61,97,0.763441,3

68,69,0.632353,3
68,76,0.632353,3
69,76,0.632353,3

128,178,0.659574,3

130,140,0.560000,3
130,147,0.560000,3
140,147,0.560000,3

148,181,0.560000,3

152,154,0.542373,3
152,195,0.542373,3
154,195,0.542373,3

129,157,0.560000,3
129,158,0.560000,3
129,165,0.560000,3
129,169,0.560000,3
129,188,0.349206,3
129,194,0.560000,3
129,201,0.560000,3
129,1576,0.560000,3
129,1602,0.560000,3
129,1639,0.560000,3
129,1676,0.560000,3
157,158,0.560000,3
157,165,0.560000,3
157,169,0.560000,3
157,188,0.349206,3
157,194,0.560000,3
157,201,0.560000,3
157,1576,0.560000,3
157,1602,0.560000,3
157,1639,0.560000,3
157,1676,0.560000,3
158,165,0.560000,3
158,169,0.560000,3
158,188,0.349206,3
158,194,0.560000,3
158,201,0.560000,3
158,1576,0.560000,3
158,1602,0.560000,3
158,1639,0.560000,3
158,1676,0.560000,3
165,169,0.560000,3
165,188,0.349206,3
165,194,0.560000,3
165,201,0.560000,3
165,1576,0.560000,3
165,1602,0.560000,3
165,1639,0.560000,3
165,1676,0.560000,3
169,188,0.349206,3
169,194,0.560000,3
169,201,0.560000,3
169,1576,0.560000,3
169,1602,0.560000,3
169,1639,0.560000,3
169,1676,0.560000,3
188,194,0.492063,3
188,201,0.492063,3
188,1576,0.492063,3
188,1602,0.492063,3
188,1639,0.492063,3
188,1676,0.492063,3
194,201,0.560000,3
194,1576,0.560000,3
194,1602,0.560000,3
194,1639,0.560000,3
194,1676,0.560000,3
201,1576,0.560000,3
201,1602,0.560000,3
201,1639,0.560000,3
201,1676,0.560000,3
1576,1602,0.560000,3
1576,1639,0.560000,3
1576,1676,0.560000,3
1602,1639,0.560000,3
1602,1676,0.560000,3
1639,1676,0.560000,3

179,218,0.560000,3

212,224,0.631579,3

229,230,0.680000,3
229,232,0.680000,3
229,233,0.666667,3
229,235,0.680000,3
229,236,0.680000,3
229,237,0.680000,3
229,238,0.680000,3
229,240,0.680000,3
229,241,0.680000,3
229,242,0.680000,3
229,243,0.680000,3
229,244,0.680000,3
229,596,0.666667,3
229,690,0.680000,3
229,1697,0.666667,3
229,1698,0.680000,3
229,5317,0.680000,3
230,232,0.540000,3
230,233,0.647059,3
230,235,0.540000,3
230,236,0.540000,3
230,237,0.540000,3
230,238,0.540000,3
230,240,0.540000,3
230,241,0.540000,3
230,242,0.540000,3
230,243,0.540000,3
230,244,0.540000,3
230,596,0.647059,3
230,690,0.540000,3
230,1697,0.647059,3
230,1698,0.540000,3
230,5317,0.540000,3
232,233,0.647059,3
232,235,0.540000,3
232,236,0.540000,3
232,237,0.540000,3
232,238,0.540000,3
