61,97,1.0
68,76,1.0
69,76,1.0
128,178,1.0
129,1676,1.0
129,1576,1.0
130,147,1.0
140,147,1.0
148,181,1.0
152,154,1.0
154,195,1.0
157,1676,1.0
157,194,1.0
158,165,1.0
158,169,1.0
165,1602,1.0
169,1639,1.0
179,218,0.7162162
188,201,0.7741935
194,1602,1.0
201,1576,1.0
212,224,1.0
229,242,0.81632656
229,243,0.81632656
230,1697,0.84
230,243,1.0
230,5317,1.0
232,238,1.0
232,596,0.84
232,233,0.84
233,1697,1.0
233,238,0.84
233,596,1.0
234,788,1.0
234,6674,1.0
234,790,0.84
235,240,1.0
235,236,1.0
236,237,1.0
237,238,1.0
239,10982,1.0
239,11563,1.0
239,10981,0.86206895
240,241,1.0
241,242,1.0
242,243,1.0
243,1697,0.84
244,1698,1.0
244,5317,1.0
338,349,1.0
342,349,1.0
473,8187,0.7169811
535,5276,0.7121212
681,1373,0.81142855
690,1698,1.0
788,789,1.0
790,6674,0.84
820,2018,0.7591538
836,842,0.9480519
837,841,0.9506173
840,842,1.0
880,1362,1.0
880,2196,0.7315436
887,1364,0.7202381
904,917,0.7368421
921,5341,1.0
921,1733,1.0
935,2209,0.73134327
953,5347,0.72
962,966,1.0
966,1366,1.0
970,1369,0.86092716
1020,1027,0.7
1159,2257,1.0
1230,8747,0.7728813
1314,1315,0.7780645
1408,1421,0.7330097
1428,1429,0.77467793
1465,1468,0.78155875
1473,1477,0.8720238
1473,1480,1.0
1477,1480,0.8720238
1499,1527,0.7183099
1499,1502,0.7183099
1499,1515,0.8032787
1500,1523,0.705314
1501,1518,1.0
1502,1527,1.0
1504,1521,0.9589041
1515,1525,1.0
1516,1525,1.0
1520,1527,1.0
1521,1528,0.88584477
1555,2766,0.7083333
1588,1648,1.0
1588,1641,1.0
1588,2681,0.97206706
1594,2622,0.9081886
1638,1691,1.0
1641,1643,1.0
1641,2681,0.97206706
1643,1664,0.97206706
1643,1657,1.0
1644,1668,0.9875312
1645,1662,0.97899157
1647,1657,1.0
1648,2680,0.877095
1653,1655,0.9859944
1653,1656,0.9859944
1655,1656,1.0
1657,1664,0.97206706
1660,1661,0.9882075
1663,1667,0.91036415
1664,2681,1.0
1696,11000,1.0
1696,11563,0.86206895
1696,10981,1.0
1705,1708,1.0
1733,4672,1.0
1734,2208,1.0
1735,2209,0.72
1777,1779,1.0
1821,2766,1.0
1852,1863,1.0
1914,2012,0.8110236
1917,1919,1.0
2097,10964,0.8235294
2097,10982,1.0
2097,11004,0.86206895
2134,2138,0.71165645
2143,2152,0.88235295
2175,2176,1.0
2199,4668,0.7288136
2605,2612,0.98746866
2605,2641,0.98746866
2607,2629,1.0
2607,2609,1.0
2610,2667,1.0
2610,2772,1.0
2612,2641,1.0
2612,2622,1.0
2614,2692,0.7254902
2618,2796,0.9717514
2618,2789,1.0
2618,2781,1.0
2619,2782,0.73636365
2619,4768,0.9217391
2619,2779,0.95454544
2620,2643,0.8575198
2624,2685,1.0
2629,2668,1.0
2631,2782,1.0
2631,2675,0.9390244
2632,2650,0.84549356
2633,2786,1.0
2633,2686,1.0
2643,2654,0.7442455
2644,2674,1.0
2648,2797,1.0
2648,2794,1.0
2651,2801,1.0
2651,2689,0.9717514
2651,2796,1.0
2651,2781,0.9717514
2653,2677,0.8218924
2658,2700,1.0
2661,2672,0.8361582
2663,2775,1.0
2663,2793,1.0
2663,2789,0.9717514
2664,2785,1.0
2664,2791,0.9717514
2664,2794,1.0
2667,2799,1.0
2667,2801,0.9717514
2675,2779,0.73636365
2680,2681,0.9050279
2685,2777,0.72131145
2686,2791,1.0
2686,2797,0.9717514
2689,2781,1.0
2689,2772,1.0
2698,2795,0.9241706
2740,5305,1.0
2743,2749,1.0
2748,2756,0.8810811
2752,2759,1.0
2757,2762,1.0
2775,2783,1.0
2775,2788,0.9717514
2775,2776,0.9717514
2776,2788,1.0
2776,2777,1.0
2777,2783,0.9717514
2785,2790,1.0
2788,2789,1.0
2790,2799,1.0
2791,2794,0.9717514
2791,2800,1.0
2793,2796,1.0
2799,2800,0.9717514
2800,2801,1.0
2818,2853,1.0
2819,2854,1.0
2821,2856,1.0
2882,4789,0.7692308
3109,3116,1.0
3147,3152,0.8500728
3196,3209,0.7396529
3228,3487,0.83076924
3448,3919,0.7878788
3453,3454,1.0
3509,3638,0.78571427
3666,7953,0.7109375
3685,3692,1.0
3697,3700,0.7878788
3699,11330,0.8245614
3699,8187,0.7647059
3812,3819,0.7122642
3822,4038,1.0
3826,3858,1.0
3826,3834,1.0
3830,3847,1.0
3830,3858,1.0
3847,3857,1.0
3852,3918,1.0
3853,3917,1.0
3857,8147,0.79591835
3894,12190,0.9245283
3925,3926,0.71590906
3988,4057,0.89735097
4101,4107,0.8414634
4102,4109,0.8414634
4102,4108,1.0
4102,4105,0.8414634
4105,4108,0.8414634
4106,4107,0.8414634
4106,4111,0.8414634
4109,4111,0.8414634
4112,4113,0.7311828
4227,4489,1.0
4232,4495,1.0
4460,4535,0.99462366
4487,4503,0.70293283
4663,5355,1.0
4709,5414,0.871221
4713,5417,0.73679364
4714,5421,0.82771134
4747,4756,1.0
4747,4767,1.0
4749,4755,1.0
4750,4764,1.0
4750,4765,1.0
4751,4756,1.0
4751,4760,1.0
4752,4761,1.0
4759,4761,1.0
4760,4766,1.0
4763,4772,1.0
4763,4767,1.0
4765,4768,1.0
4766,4769,1.0
4821,5034,0.7962963
4823,5036,0.7027027
4830,5043,0.8286809
4836,4925,0.87045455
4868,5168,0.94074076
4893,4894,0.98245615
5016,5031,0.87915653
5080,5103,1.0
5100,5104,0.7133758
5277,5283,1.0
5377,5378,0.7884972
5496,5549,1.0
5497,5562,1.0
5498,5536,1.0
5499,5519,1.0
5499,5524,0.70149255
5504,5526,0.79310346
5505,5524,1.0
5512,5534,1.0
5515,5533,1.0
5515,5532,1.0
5516,5518,0.9020979
5519,5523,1.0
5522,5530,1.0
5522,5533,0.86567163
5525,5530,0.7089552
5544,5547,1.0
5544,5557,1.0
5546,5547,1.0
5551,5560,1.0
5556,5560,1.0
5557,5561,1.0
5558,5559,1.0
5561,5563,1.0
5647,5653,0.75
5647,5657,1.0
5649,5652,1.0
5649,5655,0.78571427
5652,5655,0.78571427
5653,5657,0.75
5691,6677,0.7109434
5707,6771,0.88095236
5726,5729,1.0
5741,5751,0.72477067
5742,5789,0.7619048
5742,5747,0.84126985
5744,5751,0.82568806
5746,5778,0.84126985
5746,5748,0.84126985
5747,5766,0.84126985
5747,5764,0.7209302
5748,5778,1.0
5755,5757,1.0
5756,5787,1.0
5756,5765,0.84375
5758,5765,0.84375
5762,5788,1.0
5765,5792,1.0
5766,5777,0.7205882
5766,5778,0.84126985
5767,5771,0.8484849
5770,5779,0.75268817
5787,5792,0.84375
5961,5976,1.0
6069,6072,0.8445946
6088,6090,0.72727275
6106,6110,0.8507463
6668,6669,0.72627735
6678,8426,0.8353213
6690,6709,0.7647059
6698,6699,0.7580813
6723,6724,1.0
6724,6725,1.0
6806,6814,0.92753625
6806,7458,0.92753625
6814,6930,0.92753625
6815,7367,1.0
6829,7379,0.92753625
6859,7438,0.76623374
7225,7230,0.7963545
7332,7337,0.78168267
7379,7432,1.0
7432,7458,1.0
7534,7542,0.7761194
7552,7576,1.0
7552,7578,0.83870965
7553,7560,0.723301
7559,7574,0.9536083
7561,7576,0.83870965
7561,7571,0.83870965
7564,7578,1.0
7564,7571,0.83870965
7571,7576,1.0
7585,7586,1.0
7586,7588,1.0
7773,7803,0.9310345
7779,7819,1.0
7779,7798,1.0
7781,10944,1.0
7781,10938,0.8235294
7818,9024,0.7012987
7818,7854,0.74025977
7854,9021,0.7012987
7854,9024,0.7012987
7891,7942,0.7763975
8145,8163,0.70149255
8147,8187,1.0
8152,8158,0.70149255
8256,8272,0.8022783
8329,8335,0.8832117
8880,8888,0.9574468
8908,8910,1.0
8908,8914,1.0
8910,8921,1.0
8913,8920,1.0
8915,8929,1.0
8915,8921,1.0
8918,8919,1.0
8939,8943,1.0
8942,8943,0.73913044
9021,9024,1.0
9022,9024,0.7808219
9115,9117,0.95804197
9121,10141,1.0
9122,10142,1.0
9123,10143,1.0
9124,10144,1.0
9125,10145,1.0
9127,10147,0.9095725
9128,10148,0.828309
9129,10149,1.0
9130,10150,1.0
9131,10151,0.8248991
9132,10152,1.0
9133,10153,0.72713864
9134,10154,1.0
9135,10155,1.0
9136,10156,0.8742138
9137,10157,1.0
9138,10158,1.0
9139,10159,1.0
9140,10160,1.0
9141,10161,1.0
9142,10162,1.0
9143,10163,1.0
9144,10164,1.0
9145,10165,1.0
9146,10166,1.0
9147,10167,0.78051394
9148,10168,1.0
9149,10169,1.0
9150,10170,1.0
9151,10171,1.0
9152,10172,1.0
9153,10173,1.0
9154,10174,1.0
9155,10175,0.867674
9156,10176,1.0
9157,10177,1.0
9158,10178,1.0
9160,10179,1.0
9161,10180,1.0
9162,10181,1.0
9163,10182,0.98649055
9164,10183,1.0
9167,10186,1.0
9168,10187,1.0
9169,10188,1.0
9170,10189,1.0
9171,10190,1.0
9173,10192,1.0
9174,10193,1.0
9175,10194,1.0
9176,10195,1.0
9177,10196,1.0
9178,10197,1.0
9180,10202,0.8061224
9180,10198,1.0
9181,10199,1.0
9182,10200,1.0
9183,10201,1.0
9184,10202,1.0
9185,10203,1.0
9186,10204,1.0
9187,10205,1.0
9188,10206,1.0
9189,10207,1.0
9191,10208,1.0
9192,10209,1.0
9193,10210,1.0
9194,10211,1.0
9195,10212,1.0
9196,10213,1.0
9197,10214,1.0
9198,10215,1.0
9199,10216,1.0
9201,10217,1.0
9202,9238,0.8581081
9203,10218,1.0
9204,10219,1.0
9205,10220,1.0
9206,10221,1.0
9207,10222,1.0
9208,10223,1.0
9210,10224,1.0
9211,10225,1.0
9212,10226,1.0
9215,10227,1.0
9217,10228,1.0
9218,10229,1.0
9219,10230,1.0
9220,10231,1.0
9221,10232,1.0
9222,10233,1.0
9225,9228,0.8277311
9226,10234,1.0
9227,10235,1.0
9228,10236,1.0
9229,10237,1.0
9230,10238,1.0
9231,10239,1.0
9232,10240,1.0
9233,10241,1.0
9234,10242,1.0
9236,10243,1.0
9237,10244,1.0
9238,10245,1.0
9239,10246,1.0
9243,10247,1.0
9244,10248,1.0
9245,10249,1.0
9247,10250,1.0
9248,10251,1.0
9249,10252,1.0
9250,10253,1.0
9251,10254,1.0
9252,10255,1.0
9253,10256,1.0
9254,10257,1.0
9255,10258,1.0
9256,10259,1.0
9257,10260,1.0
9258,10261,1.0
9259,10262,1.0
9260,10263,1.0
9261,10264,1.0
9262,10265,1.0
9263,10266,1.0
9265,10268,1.0
9266,10269,1.0
9267,10270,1.0
9268,10271,1.0
9269,10272,1.0
9270,10273,1.0
9271,10274,1.0
9272,10275,1.0
9273,10276,1.0
9274,10277,1.0
9275,10278,1.0
9276,10279,1.0
9277,10280,1.0
9278,10281,1.0
9279,10282,1.0
9280,10283,1.0
9281,10284,1.0
9282,10285,1.0
9283,10286,1.0
9284,10287,1.0
9285,10288,1.0
9285,10364,1.0
9286,10289,1.0
9287,10290,1.0
9288,10291,1.0
9289,10292,1.0
9290,10293,1.0
9291,10294,1.0
9292,10295,1.0
9293,10296,1.0
9294,10297,1.0
9295,10298,1.0
9296,10299,1.0
9297,10300,1.0
9298,10301,1.0
9299,10302,1.0
9300,10303,1.0
9301,10304,1.0
9302,10305,1.0
9303,10306,1.0
9304,10307,1.0
9305,10308,1.0
9306,10309,1.0
9307,10310,1.0
9308,10311,1.0
9309,10312,1.0
9311,10313,1.0
9312,10314,1.0
9313,10315,1.0
9314,10316,1.0
9315,10317,1.0
9316,10318,1.0
9317,10319,1.0
9318,10320,1.0
9319,10321,1.0
9320,10322,1.0
9321,10323,1.0
9322,10324,1.0
9323,10325,1.0
9324,10326,1.0
9325,10327,1.0
9326,10328,1.0
9327,10329,1.0
9328,10330,1.0
9329,10331,1.0
9330,10332,1.0
9331,10333,1.0
9332,10334,1.0
9333,10335,1.0
9334,10336,1.0
9335,10337,1.0
9336,10338,1.0
9337,10339,1.0
9338,10340,1.0
9339,10341,1.0
9340,10342,1.0
9341,10343,1.0
9342,10344,1.0
9343,10345,1.0
9344,10346,1.0
9345,10347,1.0
9346,10348,1.0
9347,10349,1.0
9348,10350,1.0
9349,10351,1.0
9350,10352,1.0
9351,10353,1.0
9352,10354,1.0
9353,10355,1.0
9354,10356,1.0
9355,10357,1.0
9357,10358,1.0
9358,10359,1.0
9359,10360,1.0
9360,10361,1.0
9361,10362,1.0
9363,10364,1.0
9364,10365,1.0
9365,10366,1.0
9366,10367,1.0
9367,10368,1.0
9367,10340,1.0
9368,10369,1.0
9369,10370,1.0
9370,10371,1.0
9371,10372,1.0
9372,10373,1.0
9373,10374,1.0
9374,10375,0.82175225
9375,10376,1.0
9376,10377,1.0
9377,10378,1.0
9378,10379,1.0
9379,10380,1.0
9381,10382,1.0
9382,10383,1.0
9383,10384,1.0
9384,10385,1.0
9385,10386,1.0
9386,10387,1.0
9387,10388,1.0
9388,10389,1.0
9389,10390,1.0
9390,10391,1.0
9391,10392,0.72110826
9392,10393,1.0
9393,10394,1.0
9394,10395,1.0
9395,10396,1.0
9396,10397,1.0
9397,10398,1.0
9398,10399,1.0
9399,10400,1.0
9401,10401,1.0
9401,10287,1.0
9402,10402,1.0
9403,10403,1.0
9416,10633,0.9258114
9423,10675,0.8063241
9427,9433,0.72043014
