0,587,1.0
1,588,1.0
2,589,1.0
3,590,1.0
4,591,1.0
5,592,1.0
6,593,1.0
7,594,1.0
8,595,1.0
9,596,1.0
10,597,1.0
11,598,1.0
12,599,1.0
13,600,1.0
14,601,1.0
15,602,1.0
16,603,1.0
17,604,1.0
18,605,1.0
19,606,1.0
20,607,1.0
22,609,1.0
23,610,1.0
24,611,1.0
25,612,1.0
26,613,1.0
27,614,1.0
28,615,1.0
29,616,1.0
31,618,1.0
32,619,1.0
33,620,1.0
34,621,1.0
35,622,1.0
36,623,1.0
37,624,1.0
38,625,1.0
39,626,1.0
40,627,1.0
41,628,1.0
42,629,1.0
43,630,1.0
45,632,1.0
46,938,1.0
46,633,1.0
47,634,1.0
47,939,1.0
48,635,1.0
49,636,1.0
50,637,1.0
51,638,1.0
52,639,1.0
53,640,1.0
54,641,1.0
55,942,0.96363634
55,642,1.0
56,643,1.0
58,645,1.0
59,646,1.0
60,647,1.0
61,648,1.0
62,649,1.0
63,650,1.0
64,651,1.0
65,652,1.0
66,653,1.0
67,654,1.0
68,655,1.0
69,656,1.0
70,657,1.0
71,658,1.0
72,659,1.0
73,660,1.0
75,662,1.0
76,663,1.0
77,664,1.0
78,665,1.0
79,666,1.0
80,667,1.0
81,668,1.0
82,669,1.0
83,670,1.0
84,671,1.0
85,672,1.0
86,673,1.0
87,674,1.0
88,675,1.0
89,676,1.0
90,677,1.0
91,678,1.0
92,679,1.0
93,680,1.0
94,681,1.0
95,682,1.0
96,683,1.0
97,684,1.0
98,685,1.0
99,686,1.0
100,687,1.0
101,688,1.0
102,689,1.0
103,690,1.0
104,691,1.0
105,692,1.0
106,693,1.0
107,694,1.0
108,695,1.0
109,696,1.0
110,697,1.0
111,698,1.0
112,699,1.0
113,700,1.0
114,701,1.0
115,702,1.0
116,703,1.0
117,704,1.0
119,706,1.0
120,707,1.0
121,708,1.0
122,709,1.0
123,710,1.0
124,711,1.0
125,712,1.0
126,713,1.0
127,714,1.0
128,715,1.0
129,716,1.0
130,717,1.0
131,718,1.0
132,719,1.0
133,720,1.0
134,721,1.0
135,722,1.0
136,723,1.0
137,724,1.0
138,725,1.0
139,726,1.0
140,727,1.0
141,728,1.0
142,729,1.0
146,733,1.0
147,734,1.0
148,735,1.0
149,736,1.0
150,737,1.0
151,738,1.0
152,739,1.0
153,740,1.0
154,741,1.0
155,742,1.0
156,743,1.0
158,745,1.0
159,746,1.0
160,747,1.0
161,748,1.0
162,749,1.0
164,751,1.0
165,752,1.0
166,753,1.0
167,754,1.0
168,755,1.0
169,756,1.0
171,758,1.0
172,759,1.0
173,760,1.0
174,761,1.0
175,762,1.0
176,763,1.0
177,764,1.0
178,765,1.0
179,766,1.0
181,768,1.0
182,769,1.0
183,770,1.0
185,772,1.0
186,773,1.0
187,774,1.0
188,775,1.0
189,776,1.0
190,777,1.0
191,778,1.0
192,779,1.0
193,780,1.0
194,781,1.0
195,782,1.0
196,783,1.0
197,784,1.0
198,785,1.0
199,786,1.0
200,787,1.0
201,788,1.0
202,789,1.0
203,790,1.0
204,791,1.0
205,792,1.0
206,793,1.0
207,794,1.0
208,795,1.0
209,796,1.0
210,797,1.0
211,798,1.0
212,799,1.0
213,800,1.0
214,801,1.0
216,803,1.0
217,804,1.0
218,805,1.0
219,806,1.0
221,808,1.0
222,809,1.0
223,810,1.0
224,811,1.0
225,812,1.0
226,813,1.0
227,814,1.0
228,815,1.0
229,816,1.0
230,817,1.0
231,818,1.0
232,819,1.0
233,820,1.0
234,821,1.0
235,822,1.0
236,823,1.0
237,824,1.0
238,825,1.0
239,826,1.0
240,827,1.0
241,828,1.0
242,829,1.0
243,830,1.0
244,831,1.0
245,832,1.0
246,833,1.0
247,834,1.0
248,835,1.0
249,836,1.0
250,837,1.0
251,838,1.0
252,839,1.0
253,840,1.0
254,841,1.0
255,842,1.0
256,843,1.0
258,845,1.0
259,846,1.0
260,847,1.0
261,848,1.0
262,849,1.0
263,850,1.0
264,851,1.0
265,852,1.0
267,854,1.0
268,855,1.0
269,856,1.0
270,857,1.0
271,858,1.0
272,859,1.0
273,860,1.0
275,862,1.0
276,863,1.0
277,864,1.0
278,865,1.0
279,866,1.0
280,867,1.0
281,868,1.0
282,869,1.0
283,870,1.0
284,871,1.0
285,872,1.0
286,873,1.0
287,874,1.0
288,875,1.0
291,878,1.0
292,879,1.0
293,880,1.0
294,881,1.0
295,882,1.0
296,883,1.0
297,884,1.0
298,885,1.0
299,886,1.0
300,887,1.0
301,888,1.0
302,889,1.0
303,890,1.0
304,891,1.0
305,892,1.0
306,893,1.0
308,895,1.0
309,896,1.0
310,897,1.0
311,898,1.0
312,899,1.0
313,900,1.0
314,901,1.0
315,902,1.0
316,903,1.0
317,904,1.0
318,905,1.0
319,906,1.0
320,907,1.0
321,908,1.0
322,909,1.0
323,910,1.0
325,912,1.0
326,913,1.0
327,914,1.0
328,915,1.0
329,916,1.0
330,917,1.0
331,918,1.0
332,919,1.0
334,921,1.0
335,922,1.0
336,923,1.0
337,924,1.0
338,925,1.0
339,926,1.0
340,927,1.0
340,926,0.725
341,928,1.0
342,929,1.0
343,930,1.0
344,931,1.0
345,932,1.0
346,933,1.0
347,934,1.0
348,935,1.0
349,936,1.0
350,937,1.0
351,952,1.0
351,938,1.0
352,953,1.0
352,939,1.0
353,954,1.0
353,940,1.0
354,941,1.0
355,942,1.0
355,956,0.90909094
356,943,1.0
356,957,1.0
357,944,1.0
357,958,1.0
358,945,1.0
361,948,1.0
362,949,1.0
363,950,1.0
364,951,1.0
365,952,1.0
366,953,1.0
367,954,1.0
368,955,1.0
368,640,1.0
369,956,1.0
370,957,1.0
370,637,0.7882353
371,958,1.0
372,959,1.0
374,961,1.0
375,962,1.0
376,963,1.0
377,964,1.0
378,965,1.0
379,966,1.0
380,967,1.0
381,968,1.0
382,969,1.0
383,970,1.0
387,974,1.0
388,975,1.0
389,976,1.0
390,977,1.0
392,979,1.0
393,980,1.0
394,981,1.0
397,984,1.0
398,985,1.0
399,986,1.0
400,987,1.0
401,988,1.0
402,989,1.0
403,990,1.0
404,991,1.0
405,992,1.0
406,993,1.0
407,994,1.0
408,995,1.0
409,996,1.0
410,997,1.0
411,998,1.0
412,999,1.0
414,1001,1.0
415,1002,1.0
416,1003,1.0
417,1004,1.0
418,1005,1.0
419,1006,1.0
421,1008,1.0
422,1009,1.0
423,1010,1.0
424,1011,1.0
425,1012,1.0
426,1013,1.0
427,1014,1.0
428,1015,1.0
429,1016,1.0
430,1017,1.0
431,1018,1.0
432,1019,1.0
433,1020,1.0
434,1021,1.0
435,1022,1.0
436,1023,1.0
437,1024,1.0
438,1025,1.0
439,1026,1.0
440,1027,1.0
441,1028,1.0
442,1029,1.0
443,1030,1.0
444,1031,1.0
445,1032,1.0
446,1033,1.0
447,1034,1.0
448,1035,1.0
449,1036,1.0
450,1037,1.0
451,1038,1.0
452,1039,1.0
452,1040,0.79545456
453,1040,1.0
455,1042,1.0
456,1043,1.0
457,1044,1.0
458,1047,0.7647059
458,1045,1.0
459,1046,1.0
460,1047,1.0
461,1048,1.0
462,1049,1.0
463,1050,1.0
464,742,1.0
464,1051,1.0
465,1052,1.0
466,1053,1.0
467,1054,1.0
468,1055,1.0
469,1056,1.0
470,1057,1.0
471,1058,1.0
472,1059,1.0
473,1060,1.0
474,1061,1.0
475,1062,1.0
476,1063,1.0
477,1064,1.0
478,1065,1.0
479,1066,1.0
480,1067,1.0
481,1068,1.0
482,1069,1.0
483,1070,1.0
484,1071,1.0
485,1072,1.0
486,1073,1.0
487,1074,1.0
489,1076,1.0
490,1077,1.0
491,1078,1.0
492,1079,1.0
493,1080,1.0
494,1081,1.0
495,1082,1.0
496,1083,1.0
497,1084,1.0
498,1085,1.0
500,1087,1.0
501,1088,1.0
502,1089,1.0
503,1088,1.0
503,1090,1.0
504,1091,1.0
504,1089,1.0
505,1092,1.0
506,1093,1.0
507,1094,1.0
508,1095,1.0
509,1096,1.0
510,1097,1.0
512,1099,1.0
513,1100,1.0
514,1101,1.0
515,1102,1.0
516,1103,1.0
516,1102,0.81578946
518,1105,1.0
519,1106,1.0
520,1107,1.0
521,1108,1.0
522,1109,1.0
523,1110,1.0
524,1111,1.0
525,1112,1.0
526,1113,1.0
527,1114,1.0
528,1115,1.0
529,1116,1.0
530,1117,1.0
531,1118,1.0
533,1120,1.0
534,1121,1.0
536,1123,1.0
537,1124,1.0
538,1125,1.0
539,1126,1.0
540,1127,1.0
540,1143,0.99065423
541,1128,1.0
542,1129,1.0
543,1130,1.0
544,1131,1.0
545,1132,1.0
546,1132,1.0
546,1133,1.0
547,1134,1.0
548,1135,1.0
549,1136,1.0
550,1137,1.0
551,1138,1.0
552,1139,1.0
554,1141,1.0
555,1142,1.0
556,1143,1.0
557,1144,1.0
558,1145,1.0
559,1146,1.0
560,1147,1.0
561,1148,1.0
562,1149,1.0
563,1150,1.0
564,1151,1.0
565,1152,1.0
566,1153,1.0
568,1155,1.0
569,1156,1.0
570,1157,1.0
571,1158,1.0
572,1159,1.0
573,1160,1.0
574,1161,1.0
575,1162,1.0
576,1163,1.0
577,1164,1.0
578,1165,1.0
579,1166,1.0
580,1167,1.0
581,1168,1.0
582,1169,1.0
583,1170,1.0
584,1171,1.0
585,1172,1.0
586,1173,1.0
