100,129,0.833415,3

121,122,0.582174,3

222,232,0.932584,3

583,584,0.731051,3

813,814,1.000000,2

1267,1269,0.836957,3
1267,1275,0.934783,3
1269,1275,0.934783,3

1313,1382,0.968421,3

1318,1321,1.000000,2

1319,1323,1.000000,2

1634,1636,0.723035,3

1762,1765,0.822917,3
1762,1766,0.812500,3
1762,1767,0.822917,3
1762,1768,0.791667,3
1762,1769,0.760417,3
1762,1771,0.802083,3
1762,1772,0.760417,3
1762,1773,0.729167,3
1762,1774,0.770833,3
1762,1775,0.750000,3
1762,1776,0.760417,3
1762,1777,0.702970,3
1765,1766,0.865169,3
1765,1767,0.810526,3
1765,1768,0.850575,3
1765,1769,0.901235,3
1765,1771,0.850575,3
1765,1772,0.901235,3
1765,1773,0.875000,3
1765,1774,0.811111,3
1765,1775,0.837209,3
1765,1776,0.848837,3
1765,1777,0.722772,3
1766,1767,0.873684,3
1766,1768,0.853933,3
1766,1769,0.831461,3
1766,1771,0.876404,3
1766,1772,0.831461,3
1766,1773,0.786517,3
1766,1774,0.822222,3
1766,1775,0.808989,3
1766,1776,0.820225,3
1766,1777,0.762376,3
1767,1768,0.768421,3
1767,1769,0.768421,3
1767,1771,0.768421,3
1767,1772,0.768421,3
1767,1773,0.736842,3
1767,1774,0.736842,3
1767,1775,0.757895,3
1767,1776,0.768421,3
1767,1777,0.782178,3
1768,1769,0.850575,3
1768,1771,0.919540,3
1768,1772,0.850575,3
1768,1773,0.804598,3
1768,1774,0.777778,3
1768,1775,0.850575,3
1768,1776,0.839080,3
1768,1777,0.742574,3
1769,1771,0.850575,3
1769,1772,1.000000,2
1769,1773,0.925926,3
1769,1774,0.811111,3
1769,1775,0.848837,3
1769,1776,0.848837,3
1769,1777,0.732673,3
1771,1772,0.850575,3
1771,1773,0.804598,3
1771,1774,0.777778,3
1771,1775,0.827586,3
1771,1776,0.839080,3
1771,1777,0.762376,3
1772,1773,0.925926,3
1772,1774,0.811111,3
1772,1775,0.848837,3
1772,1776,0.848837,3
1772,1777,0.732673,3
1773,1774,0.777778,3
1773,1775,0.813953,3
1773,1776,0.813953,3
1773,1777,0.693069,3
1774,1775,0.811111,3
1774,1776,0.822222,3
1774,1777,0.732673,3
1775,1776,0.848837,3
1775,1777,0.722772,3
1776,1777,0.732673,3

1778,1779,0.914286,3

1901,1903,0.586667,3

2037,2038,0.723640,3

2087,2091,0.719512,3

2123,2127,0.504796,3

2158,2163,0.821678,3

2256,2259,1.000000,2
2256,2260,1.000000,2
2259,2260,1.000000,2

2373,2383,0.759259,3
2373,2385,0.703704,3
2383,2385,0.807692,3

