$0;1578228633738689700;1.13;KIEKER-SINGLETON;DESKTOP-4RF3KHM;1;false;0;NANOSECONDS;0
$1;1578228635157434900;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;1271985419755454469;1578228635157417200;1578228635157433900;DESKTOP-4RF3KHM;250;6
$1;1578228635157443400;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;1271985419755454469;1578228635157441200;1578228635157442800;DESKTOP-4RF3KHM;251;6
$1;1578228635157451200;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157449700;1578228635157450600;DESKTOP-4RF3KHM;252;6
$1;1578228635157456800;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157455600;1578228635157456200;DESKTOP-4RF3KHM;253;6
$1;1578228635157462100;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157461100;1578228635157461600;DESKTOP-4RF3KHM;254;6
$1;1578228635157473100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635157469000;1578228635157472100;DESKTOP-4RF3KHM;255;6
$1;1578228635157476500;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;1271985419755454469;1578228635157413100;1578228635157476000;DESKTOP-4RF3KHM;249;5
$1;1578228635157479000;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635157384200;1578228635157477800;DESKTOP-4RF3KHM;244;4
$1;1578228635157488500;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635157487000;1578228635157487900;DESKTOP-4RF3KHM;256;4
$1;1578228635157496400;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635157495000;1578228635157495800;DESKTOP-4RF3KHM;257;4
$1;1578228635157509100;public void depends.entity.FunctionEntity.addReturnType(depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635157507300;1578228635157508500;DESKTOP-4RF3KHM;259;5
$1;1578228635157511300;public depends.entity.FunctionEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer, depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635157502500;1578228635157510800;DESKTOP-4RF3KHM;258;4
$1;1578228635157524300;public java.lang.Integer depends.entity.Entity.getId();<no-session-id>;1271985419755454469;1578228635157523000;1578228635157523800;DESKTOP-4RF3KHM;261;5
$1;1578228635157530900;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635157529600;1578228635157530300;DESKTOP-4RF3KHM;262;5
$1;1578228635157536600;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635157534800;1578228635157536100;DESKTOP-4RF3KHM;263;5
$1;1578228635157548200;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635157547100;1578228635157547700;DESKTOP-4RF3KHM;264;5
$1;1578228635157552800;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635157552000;1578228635157552300;DESKTOP-4RF3KHM;265;5
$1;1578228635157557500;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635157556700;1578228635157557000;DESKTOP-4RF3KHM;266;5
$1;1578228635157573200;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635157570600;1578228635157572700;DESKTOP-4RF3KHM;267;5
$1;1578228635157578000;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635157577100;1578228635157577400;DESKTOP-4RF3KHM;268;5
$1;1578228635157587300;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635157586500;1578228635157586800;DESKTOP-4RF3KHM;270;6
$1;1578228635157594100;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635157592300;1578228635157593600;DESKTOP-4RF3KHM;271;6
$1;1578228635157596400;public static void depends.entity.Entity.setParent(depends.entity.Entity, depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635157583300;1578228635157596000;DESKTOP-4RF3KHM;269;5
$1;1578228635157598800;public void depends.entity.repo.InMemoryEntityRepo.add(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635157517700;1578228635157598300;DESKTOP-4RF3KHM;260;4
$1;1578228635157606600;public depends.entity.ContainerEntity depends.extractor.HandlerContext.typeOrFileContainer();<no-session-id>;1271985419755454469;1578228635157603900;1578228635157606100;DESKTOP-4RF3KHM;272;4
$1;1578228635157617100;private java.util.ArrayList depends.entity.ContainerEntity.functions();<no-session-id>;1271985419755454469;1578228635157616000;1578228635157616500;DESKTOP-4RF3KHM;274;5
$1;1578228635157619400;public void depends.entity.ContainerEntity.addFunction(depends.entity.FunctionEntity);<no-session-id>;1271985419755454469;1578228635157612100;1578228635157618900;DESKTOP-4RF3KHM;273;4
$1;1578228635157626600;protected void depends.extractor.HandlerContext.pushToStack(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635157624100;1578228635157626000;DESKTOP-4RF3KHM;275;4
$1;1578228635157669400;public void depends.entity.FunctionEntity.addThrowTypes(java.util.List);<no-session-id>;1271985419755454469;1578228635157665200;1578228635157668400;DESKTOP-4RF3KHM;276;4
$1;1578228635157672900;public depends.entity.FunctionEntity depends.extractor.HandlerContext.foundMethodDeclarator(java.lang.String, java.lang.String, java.util.List);<no-session-id>;1271985419755454469;1578228635157333700;1578228635157672200;DESKTOP-4RF3KHM;237;3
$1;1578228635157808900;private static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getType(depends.extractor.java.JavaParser$ClassOrInterfaceTypeContext);<no-session-id>;1271985419755454469;1578228635157783000;1578228635157807300;DESKTOP-4RF3KHM;281;7
$1;1578228635157814600;public static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getClassName(depends.extractor.java.JavaParser$TypeTypeContext);<no-session-id>;1271985419755454469;1578228635157773400;1578228635157813800;DESKTOP-4RF3KHM;280;6
$1;1578228635157827900;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635157826100;1578228635157827100;DESKTOP-4RF3KHM;283;7
$1;1578228635157830400;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635157821500;1578228635157829900;DESKTOP-4RF3KHM;282;6
$1;1578228635157847100;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635157845600;1578228635157846300;DESKTOP-4RF3KHM;285;7
$1;1578228635157849500;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635157842300;1578228635157849000;DESKTOP-4RF3KHM;284;6
$1;1578228635157857500;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;1271985419755454469;1578228635157856000;1578228635157856900;DESKTOP-4RF3KHM;286;6
$1;1578228635157872500;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635157871300;1578228635157871900;DESKTOP-4RF3KHM;289;8
$1;1578228635157874700;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635157868300;1578228635157874300;DESKTOP-4RF3KHM;288;7
$1;1578228635157881300;private java.util.Set depends.entity.Entity.children();<no-session-id>;1271985419755454469;1578228635157879600;1578228635157880700;DESKTOP-4RF3KHM;290;7
$1;1578228635157889200;public int depends.entity.Entity.hashCode();<no-session-id>;1271985419755454469;1578228635157886900;1578228635157888600;DESKTOP-4RF3KHM;291;7
$1;1578228635157918500;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;1271985419755454469;1578228635157899300;1578228635157917600;DESKTOP-4RF3KHM;293;8
$1;1578228635157933900;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;1271985419755454469;1578228635157931800;1578228635157933400;DESKTOP-4RF3KHM;294;8
$1;1578228635157941300;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157940000;1578228635157940800;DESKTOP-4RF3KHM;295;8
$1;1578228635157948000;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157946900;1578228635157947500;DESKTOP-4RF3KHM;296;8
$1;1578228635157956200;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635157955200;1578228635157955600;DESKTOP-4RF3KHM;297;8
$1;1578228635158000000;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635157997000;1578228635157999100;DESKTOP-4RF3KHM;298;8
$1;1578228635158003300;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;1271985419755454469;1578228635157894900;1578228635158002800;DESKTOP-4RF3KHM;292;7
$1;1578228635158005100;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635157864500;1578228635158004700;DESKTOP-4RF3KHM;287;6
$1;1578228635158012000;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158010400;1578228635158011500;DESKTOP-4RF3KHM;299;6
$1;1578228635158018200;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158017100;1578228635158017800;DESKTOP-4RF3KHM;300;6
$1;1578228635158025700;public depends.entity.VarEntity.<init>(depends.entity.GenericName, depends.entity.GenericName, depends.entity.Entity, int);<no-session-id>;1271985419755454469;1578228635158024000;1578228635158025300;DESKTOP-4RF3KHM;301;6
$1;1578228635158033300;public void depends.entity.FunctionEntity.addParameter(depends.entity.VarEntity);<no-session-id>;1271985419755454469;1578228635158031700;1578228635158032800;DESKTOP-4RF3KHM;302;6
$1;1578228635158037100;private void depends.extractor.java.context.FormalParameterListContextHelper.foundParameterDefintion(depends.extractor.java.JavaParser$TypeTypeContext, org.antlr.v4.runtime.tree.TerminalNode, java.util.List);<no-session-id>;1271985419755454469;1578228635157767500;1578228635158036600;DESKTOP-4RF3KHM;279;5
$1;1578228635158081800;private static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getType(depends.extractor.java.JavaParser$ClassOrInterfaceTypeContext);<no-session-id>;1271985419755454469;1578228635158065100;1578228635158080800;DESKTOP-4RF3KHM;305;7
$1;1578228635158085200;public static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getClassName(depends.extractor.java.JavaParser$TypeTypeContext);<no-session-id>;1271985419755454469;1578228635158057500;1578228635158084600;DESKTOP-4RF3KHM;304;6
$1;1578228635158095500;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158094300;1578228635158094900;DESKTOP-4RF3KHM;307;7
$1;1578228635158097600;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158090700;1578228635158097200;DESKTOP-4RF3KHM;306;6
$1;1578228635158112100;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158110900;1578228635158111400;DESKTOP-4RF3KHM;309;7
$1;1578228635158114500;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158107600;1578228635158114000;DESKTOP-4RF3KHM;308;6
$1;1578228635158126700;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;1271985419755454469;1578228635158125300;1578228635158126000;DESKTOP-4RF3KHM;310;6
$1;1578228635158143000;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158141700;1578228635158142300;DESKTOP-4RF3KHM;313;8
$1;1578228635158145500;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158138800;1578228635158145000;DESKTOP-4RF3KHM;312;7
$1;1578228635158151400;private java.util.Set depends.entity.Entity.children();<no-session-id>;1271985419755454469;1578228635158150300;1578228635158150800;DESKTOP-4RF3KHM;314;7
$1;1578228635158159100;public int depends.entity.Entity.hashCode();<no-session-id>;1271985419755454469;1578228635158157000;1578228635158158500;DESKTOP-4RF3KHM;315;7
$1;1578228635158180200;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;1271985419755454469;1578228635158170400;1578228635158179300;DESKTOP-4RF3KHM;317;8
$1;1578228635158187800;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;1271985419755454469;1578228635158185900;1578228635158187100;DESKTOP-4RF3KHM;318;8
$1;1578228635158195600;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158194200;1578228635158194900;DESKTOP-4RF3KHM;319;8
$1;1578228635158201400;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158200200;1578228635158200800;DESKTOP-4RF3KHM;320;8
$1;1578228635158207100;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158206000;1578228635158206500;DESKTOP-4RF3KHM;321;8
$1;1578228635158214400;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635158212100;1578228635158213800;DESKTOP-4RF3KHM;322;8
$1;1578228635158216900;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;1271985419755454469;1578228635158166700;1578228635158216400;DESKTOP-4RF3KHM;316;7
$1;1578228635158218600;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158135400;1578228635158218100;DESKTOP-4RF3KHM;311;6
$1;1578228635158224200;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158222900;1578228635158223700;DESKTOP-4RF3KHM;323;6
$1;1578228635158232000;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158230500;1578228635158231200;DESKTOP-4RF3KHM;324;6
$1;1578228635158238500;public depends.entity.VarEntity.<init>(depends.entity.GenericName, depends.entity.GenericName, depends.entity.Entity, int);<no-session-id>;1271985419755454469;1578228635158237000;1578228635158238000;DESKTOP-4RF3KHM;325;6
$1;1578228635158244500;public void depends.entity.FunctionEntity.addParameter(depends.entity.VarEntity);<no-session-id>;1271985419755454469;1578228635158243000;1578228635158244000;DESKTOP-4RF3KHM;326;6
$1;1578228635158247100;private void depends.extractor.java.context.FormalParameterListContextHelper.foundParameterDefintion(depends.extractor.java.JavaParser$TypeTypeContext, org.antlr.v4.runtime.tree.TerminalNode, java.util.List);<no-session-id>;1271985419755454469;1578228635158053500;1578228635158246600;DESKTOP-4RF3KHM;303;5
$1;1578228635158252600;public void depends.extractor.java.context.FormalParameterListContextHelper.extractParameterTypeList();<no-session-id>;1271985419755454469;1578228635157747400;1578228635158252000;DESKTOP-4RF3KHM;278;4
$1;1578228635158254600;public depends.extractor.java.context.FormalParameterListContextHelper.<init>(depends.extractor.java.JavaParser$FormalParameterListContext, depends.entity.FunctionEntity, depends.entity.repo.IdGenerator);<no-session-id>;1271985419755454469;1578228635157740900;1578228635158254200;DESKTOP-4RF3KHM;277;3
$1;1578228635158261000;public depends.extractor.java.context.FormalParameterListContextHelper.<init>(depends.extractor.java.JavaParser$FormalParametersContext, depends.entity.FunctionEntity, depends.entity.repo.IdGenerator);<no-session-id>;1271985419755454469;1578228635158259900;1578228635158260500;DESKTOP-4RF3KHM;327;3
$1;1578228635158286500;public depends.entity.ContainerEntity depends.extractor.HandlerContext.lastContainer();<no-session-id>;1271985419755454469;1578228635158281900;1578228635158285900;DESKTOP-4RF3KHM;328;3
$1;1578228635158364200;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;1271985419755454469;1578228635158329900;1578228635158362000;DESKTOP-4RF3KHM;331;5
$1;1578228635158449800;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;1271985419755454469;1578228635158426900;1578228635158444500;DESKTOP-4RF3KHM;334;7
$1;1578228635158455200;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.lambda$1(java.lang.String, java.lang.Object);<no-session-id>;1271985419755454469;1578228635158420800;1578228635158453700;DESKTOP-4RF3KHM;333;6
$1;1578228635158469800;private static boolean depends.extractor.java.context.AnnotationProcessor.lambda$2(java.lang.Object);<no-session-id>;1271985419755454469;1578228635158466900;1578228635158468300;DESKTOP-4RF3KHM;335;6
$1;1578228635158479300;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;1271985419755454469;1578228635158374800;1578228635158478500;DESKTOP-4RF3KHM;332;5
$1;1578228635158537100;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;1271985419755454469;1578228635158517600;1578228635158535700;DESKTOP-4RF3KHM;338;7
$1;1578228635158541300;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.lambda$1(java.lang.String, java.lang.Object);<no-session-id>;1271985419755454469;1578228635158513700;1578228635158540700;DESKTOP-4RF3KHM;337;6
$1;1578228635158550100;private static boolean depends.extractor.java.context.AnnotationProcessor.lambda$2(java.lang.Object);<no-session-id>;1271985419755454469;1578228635158548300;1578228635158549400;DESKTOP-4RF3KHM;339;6
$1;1578228635158556600;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;1271985419755454469;1578228635158485200;1578228635158555700;DESKTOP-4RF3KHM;336;5
$1;1578228635158565500;private void depends.extractor.java.context.AnnotationProcessor.mergeElements(java.util.Collection, java.lang.Object);<no-session-id>;1271985419755454469;1578228635158563000;1578228635158565000;DESKTOP-4RF3KHM;340;5
$1;1578228635158567800;public void depends.extractor.java.context.AnnotationProcessor.processAnnotationModifier(org.antlr.v4.runtime.RuleContext, java.lang.Class, java.lang.String, java.util.List);<no-session-id>;1271985419755454469;1578228635158310700;1578228635158567400;DESKTOP-4RF3KHM;330;4
$1;1578228635158569400;public void depends.extractor.java.context.AnnotationProcessor.processAnnotationModifier(org.antlr.v4.runtime.RuleContext, java.lang.Class, java.lang.String, depends.entity.ContainerEntity);<no-session-id>;1271985419755454469;1578228635158305000;1578228635158569000;DESKTOP-4RF3KHM;329;3
$1;1578228635158571800;public void depends.extractor.java.JavaListener.enterMethodDeclaration(depends.extractor.java.JavaParser$MethodDeclarationContext);<no-session-id>;1271985419755454469;1578228635157274800;1578228635158571400;DESKTOP-4RF3KHM;234;2
$1;1578228635158606000;public void depends.extractor.java.JavaListener.enterBlock(depends.extractor.java.JavaParser$BlockContext);<no-session-id>;1271985419755454469;1578228635158604200;1578228635158605200;DESKTOP-4RF3KHM;341;2
$1;1578228635158614600;public void depends.extractor.java.JavaListener.exitBlock(depends.extractor.java.JavaParser$BlockContext);<no-session-id>;1271985419755454469;1578228635158613200;1578228635158614000;DESKTOP-4RF3KHM;342;2
$1;1578228635158650300;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635158648300;1578228635158649500;DESKTOP-4RF3KHM;346;5
$1;1578228635158658600;public void depends.entity.ContainerEntity.cacheExpressions();<no-session-id>;1271985419755454469;1578228635158657100;1578228635158657900;DESKTOP-4RF3KHM;347;5
$1;1578228635158662500;public void depends.extractor.HandlerContext.exitLastedEntity();<no-session-id>;1271985419755454469;1578228635158642400;1578228635158661900;DESKTOP-4RF3KHM;345;4
$1;1578228635158664400;private void depends.extractor.java.JavaListener.exitLastEntity();<no-session-id>;1271985419755454469;1578228635158635400;1578228635158663900;DESKTOP-4RF3KHM;344;3
$1;1578228635158666000;public void depends.extractor.java.JavaListener.exitMethodDeclaration(depends.extractor.java.JavaParser$MethodDeclarationContext);<no-session-id>;1271985419755454469;1578228635158622000;1578228635158665600;DESKTOP-4RF3KHM;343;2
$1;1578228635158691900;public static java.util.List depends.extractor.java.context.QualitiedNameContextHelper.getNames(depends.extractor.java.JavaParser$QualifiedNameListContext);<no-session-id>;1271985419755454469;1578228635158690000;1578228635158691100;DESKTOP-4RF3KHM;349;3
$1;1578228635158719700;public static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getClassName(depends.extractor.java.JavaParser$TypeTypeOrVoidContext);<no-session-id>;1271985419755454469;1578228635158716400;1578228635158718800;DESKTOP-4RF3KHM;350;3
$1;1578228635158739600;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158737800;1578228635158738700;DESKTOP-4RF3KHM;353;5
$1;1578228635158742300;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158734200;1578228635158741700;DESKTOP-4RF3KHM;352;4
$1;1578228635158750600;public depends.entity.Entity depends.extractor.HandlerContext.latestValidContainer();<no-session-id>;1271985419755454469;1578228635158747800;1578228635158749900;DESKTOP-4RF3KHM;354;4
$1;1578228635158757600;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;1271985419755454469;1578228635158756000;1578228635158757100;DESKTOP-4RF3KHM;355;4
$1;1578228635158766600;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158765300;1578228635158766000;DESKTOP-4RF3KHM;357;5
$1;1578228635158768600;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158762500;1578228635158768100;DESKTOP-4RF3KHM;356;4
$1;1578228635158783100;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;1271985419755454469;1578228635158780900;1578228635158782000;DESKTOP-4RF3KHM;360;6
$1;1578228635158785300;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;1271985419755454469;1578228635158777600;1578228635158784800;DESKTOP-4RF3KHM;359;5
$1;1578228635158790800;private java.util.Set depends.entity.Entity.children();<no-session-id>;1271985419755454469;1578228635158789900;1578228635158790300;DESKTOP-4RF3KHM;361;5
$1;1578228635158797900;public int depends.entity.Entity.hashCode();<no-session-id>;1271985419755454469;1578228635158796100;1578228635158797400;DESKTOP-4RF3KHM;362;5
$1;1578228635158823700;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;1271985419755454469;1578228635158806100;1578228635158822800;DESKTOP-4RF3KHM;364;6
$1;1578228635158833200;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;1271985419755454469;1578228635158830800;1578228635158832300;DESKTOP-4RF3KHM;365;6
$1;1578228635158842800;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158841000;1578228635158842100;DESKTOP-4RF3KHM;366;6
$1;1578228635158849400;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158848200;1578228635158848800;DESKTOP-4RF3KHM;367;6
$1;1578228635158856100;public java.lang.String depends.entity.Entity.getQualifiedName(boolean);<no-session-id>;1271985419755454469;1578228635158854700;1578228635158855300;DESKTOP-4RF3KHM;368;6
$1;1578228635158865300;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635158862300;1578228635158864600;DESKTOP-4RF3KHM;369;6
$1;1578228635158868200;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;1271985419755454469;1578228635158802200;1578228635158867600;DESKTOP-4RF3KHM;363;5
$1;1578228635158870100;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158774600;1578228635158869700;DESKTOP-4RF3KHM;358;4
$1;1578228635158876900;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158875300;1578228635158876200;DESKTOP-4RF3KHM;370;4
$1;1578228635158883100;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;1271985419755454469;1578228635158881700;1578228635158882500;DESKTOP-4RF3KHM;371;4
$1;1578228635158894800;public void depends.entity.FunctionEntity.addReturnType(depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635158892900;1578228635158894100;DESKTOP-4RF3KHM;373;5
$1;1578228635158897000;public depends.entity.FunctionEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer, depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635158888300;1578228635158896600;DESKTOP-4RF3KHM;372;4
$1;1578228635158910400;public java.lang.Integer depends.entity.Entity.getId();<no-session-id>;1271985419755454469;1578228635158908900;1578228635158909700;DESKTOP-4RF3KHM;375;5
$1;1578228635158923700;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635158922000;1578228635158923000;DESKTOP-4RF3KHM;376;5
$1;1578228635158935500;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635158930600;1578228635158934700;DESKTOP-4RF3KHM;377;5
$1;1578228635158941800;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635158940600;1578228635158941200;DESKTOP-4RF3KHM;378;5
$1;1578228635158946800;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635158945800;1578228635158946200;DESKTOP-4RF3KHM;379;5
$1;1578228635158952300;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;1271985419755454469;1578228635158950800;1578228635158951300;DESKTOP-4RF3KHM;380;5
$1;1578228635158959600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635158958300;1578228635158958900;DESKTOP-4RF3KHM;381;5
$1;1578228635158964600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635158963700;1578228635158964100;DESKTOP-4RF3KHM;382;5
$1;1578228635158973600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;1271985419755454469;1578228635158972600;1578228635158973000;DESKTOP-4RF3KHM;384;6
$1;1578228635158989500;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635158983400;1578228635158988700;DESKTOP-4RF3KHM;385;6
$1;1578228635158992700;public static void depends.entity.Entity.setParent(depends.entity.Entity, depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635158969900;1578228635158992100;DESKTOP-4RF3KHM;383;5
$1;1578228635158994800;public void depends.entity.repo.InMemoryEntityRepo.add(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635158902900;1578228635158994300;DESKTOP-4RF3KHM;374;4
$1;1578228635159003000;public depends.entity.ContainerEntity depends.extractor.HandlerContext.typeOrFileContainer();<no-session-id>;1271985419755454469;1578228635159000300;1578228635159002400;DESKTOP-4RF3KHM;386;4
$1;1578228635159014600;private java.util.ArrayList depends.entity.ContainerEntity.functions();<no-session-id>;1271985419755454469;1578228635159013200;1578228635159014000;DESKTOP-4RF3KHM;388;5
$1;1578228635159016900;public void depends.entity.ContainerEntity.addFunction(depends.entity.FunctionEntity);<no-session-id>;1271985419755454469;1578228635159009000;1578228635159016500;DESKTOP-4RF3KHM;387;4
