0,1249,0.979167,3

1,54,0.870647,3
1,1250,0.760638,3
1,1303,0.870647,3
54,1250,0.845771,3
54,1303,1.000000,2
1250,1303,0.845771,3

2,1251,1.000000,1

3,1252,1.000000,2

4,1253,1.000000,2

5,1254,1.000000,1

6,1255,1.000000,1

7,1256,0.994832,3

8,1257,0.832599,3

9,1258,1.000000,2

10,1259,0.706997,3

11,1260,0.979827,3

12,1261,1.000000,2

15,1264,1.000000,1

16,1265,0.735791,3

17,1266,1.000000,2

19,1268,1.000000,2

20,1269,0.813158,3

23,1272,1.000000,2

24,1273,1.000000,1

26,1275,0.975248,3

28,1277,0.997126,3

29,1278,1.000000,2

30,1279,0.744493,3

31,1280,1.000000,1

32,1281,1.000000,1

33,1282,0.370044,3

35,1284,1.000000,1

36,1285,1.000000,2

38,1287,0.502561,3

39,1288,1.000000,1

40,1289,1.000000,2

41,1290,0.885449,3

42,1291,1.000000,1

43,1292,1.000000,1

45,321,1.000000,2
45,1294,1.000000,1
45,1581,1.000000,2
321,1294,1.000000,2
321,1581,1.000000,1
1294,1581,1.000000,2

48,1297,1.000000,1

49,1298,1.000000,1

50,1299,1.000000,2

52,1301,0.612507,3

53,1302,1.000000,1

55,1304,1.000000,2

56,1305,0.777411,3

58,1307,1.000000,2

59,1308,0.864502,3

60,1309,1.000000,2

64,1313,1.000000,2

65,1314,1.000000,1

66,1315,1.000000,2
66,1789,0.885602,3
1315,1789,0.885602,3

67,1316,1.000000,2

69,1318,1.000000,2

70,1319,0.918256,3

72,1321,1.000000,2

73,1322,1.000000,1

74,1323,1.000000,2

75,1324,1.000000,2

76,1326,0.961603,3

77,1327,1.000000,1

78,1329,0.998682,3

79,1330,0.709883,3

80,1331,0.796050,3

81,1332,0.759062,3

82,1333,0.885042,3

83,1334,1.000000,2

84,1335,0.535032,3

85,1336,1.000000,2

86,1337,1.000000,1

87,1338,1.000000,2

88,1339,1.000000,1

89,1340,1.000000,1

90,1341,1.000000,2

91,1342,1.000000,2

92,1343,0.994413,3

93,1344,1.000000,2

94,1345,1.000000,2

95,1346,1.000000,2

96,1347,1.000000,1

97,1348,1.000000,2

98,1349,1.000000,1

99,1350,1.000000,1

100,1351,1.000000,1

101,1352,1.000000,2

102,1353,0.881950,3

103,1354,1.000000,1

104,1355,1.000000,2

106,1357,1.000000,1

107,1358,1.000000,2

108,1359,1.000000,2

109,1360,1.000000,2

110,1361,1.000000,2

114,1365,1.000000,1

116,1367,1.000000,1

117,1368,1.000000,2

118,1369,1.000000,1

119,1370,1.000000,2

120,1371,1.000000,2

121,1372,1.000000,2

122,1373,1.000000,2

123,1374,1.000000,2

125,1376,1.000000,1

126,1377,1.000000,1

127,1378,1.000000,2

128,1379,1.000000,2

129,1380,1.000000,2

131,1382,1.000000,2

132,1383,1.000000,2

133,1384,1.000000,1

134,1385,1.000000,2

135,1386,1.000000,2

137,1388,1.000000,2

138,1389,1.000000,1

139,172,0.949275,3

140,1391,1.000000,1

142,1394,0.983108,3

147,1399,0.845238,3

148,1400,0.858742,3

153,1406,0.771084,3

158,1411,0.890496,3

163,1417,0.544543,3

162,164,0.813278,3
162,1416,0.728873,3
162,1418,0.742424,3
164,1416,0.690141,3
164,1418,0.897727,3
1416,1418,0.690141,3

167,1421,1.000000,1

168,1422,0.744263,3

169,1423,0.683161,3

170,1428,1.000000,2

171,1429,0.853048,3

174,1432,1.000000,2

176,1434,1.000000,2

177,1435,1.000000,2

178,1436,0.999166,3

180,1438,1.000000,2

181,1440,0.698324,3

185,1444,0.718260,3

186,1445,0.551678,3

187,1446,1.000000,2

188,1447,1.000000,2

189,1448,1.000000,2

190,1449,1.000000,2

206,1463,0.545956,3

208,1465,1.000000,2

209,1466,1.000000,1

210,1467,1.000000,2

211,1468,1.000000,1

212,1469,1.000000,2

213,1470,0.473383,3

214,1473,1.000000,1

215,1474,1.000000,1

216,1475,1.000000,1

218,1477,1.000000,1

219,1478,1.000000,1

221,1480,1.000000,2

222,1481,1.000000,1

226,1486,1.000000,2

228,1488,0.839729,3

229,1489,1.000000,1

230,1490,1.000000,1

231,1491,1.000000,2

232,1492,1.000000,2

233,1493,0.542564,3

235,1495,0.955742,3

237,1497,1.000000,2

238,1498,1.000000,1

239,1499,1.000000,1

240,1500,1.000000,1

241,1501,1.000000,2

242,1502,1.000000,1

243,1503,1.000000,1

244,1504,1.000000,1

245,1505,1.000000,2

246,1506,1.000000,1

247,1507,1.000000,1

248,1508,1.000000,1

249,1509,1.000000,1

250,1510,1.000000,1

251,1511,1.000000,1

252,1512,1.000000,2

253,1513,1.000000,1

254,1514,1.000000,2

255,1515,1.000000,2

256,1516,1.000000,2

257,1517,1.000000,2

258,1518,1.000000,1

260,1520,1.000000,1

262,273,0.900000,3
262,1522,1.000000,1
262,1533,0.900000,3
273,1522,0.900000,3
273,1533,1.000000,2
1522,1533,0.900000,3

263,1523,1.000000,2

264,1524,0.965517,3

265,1525,1.000000,1

266,1526,0.967320,3

267,1527,0.968220,3

268,1528,1.000000,2

269,1529,1.000000,1

270,1530,1.000000,1

271,1531,0.793537,3

272,1532,0.849462,3

274,1534,1.000000,1

275,1535,1.000000,2

276,1536,1.000000,1

277,1537,0.486222,3

278,1538,1.000000,1

279,1539,1.000000,1

280,1540,1.000000,1

281,1541,1.000000,2

282,1542,1.000000,2

283,1543,1.000000,2

284,1544,1.000000,2

285,1545,1.000000,1

286,1546,1.000000,1

287,1547,1.000000,1

288,1548,0.768116,3

289,1549,1.000000,1

290,1550,1.000000,1

291,1551,1.000000,1

292,1552,1.000000,1

293,1553,1.000000,1

294,1554,1.000000,2

296,1556,1.000000,2

297,1557,1.000000,1

298,1558,0.949875,3

299,1559,1.000000,1

300,1560,0.759804,3

302,1562,1.000000,1

303,1563,1.000000,1

304,1564,1.000000,1

305,1565,1.000000,1

306,1566,1.000000,1

307,1567,1.000000,1

308,1568,0.499690,3

310,1570,1.000000,1

311,1571,1.000000,1

315,1575,1.000000,1

316,1576,1.000000,1

318,1578,1.000000,1

319,1579,1.000000,1

46,322,1.000000,2
46,1295,1.000000,1
46,1582,1.000000,2
322,1295,1.000000,2
322,1582,1.000000,1
1295,1582,1.000000,2

323,1583,1.000000,1

324,1584,1.000000,1

327,1587,1.000000,1

328,1588,1.000000,2

51,329,0.768587,3
51,1300,0.999071,3
51,1589,0.768587,3
329,1300,0.769731,3
329,1589,0.998129,3
1300,1589,0.767874,3

330,1590,1.000000,1

331,1591,1.000000,2

333,1593,1.000000,1

334,1594,1.000000,1

335,1595,1.000000,1

336,1596,1.000000,1

337,1597,1.000000,1

338,1598,1.000000,1

339,1599,0.580282,3

340,1600,0.708099,3

341,1601,1.000000,2

342,1602,1.000000,2

343,1603,1.000000,2

344,1604,1.000000,1

345,1605,1.000000,1

346,1606,0.994350,3

347,1607,1.000000,1

348,1608,1.000000,1

349,1609,1.000000,1

350,1610,1.000000,2

351,1611,1.000000,1

352,1612,1.000000,1

353,1614,0.602740,3

354,1615,0.706383,3

355,1616,1.000000,2

356,1617,1.000000,1

357,1618,1.000000,1

360,1621,1.000000,1

362,1623,1.000000,1

365,1626,1.000000,2

366,1627,1.000000,1

369,1630,0.567416,3

370,1631,1.000000,2

371,1632,1.000000,2

372,1633,1.000000,1

374,1635,1.000000,2

375,1636,1.000000,2

376,1637,1.000000,1

377,1638,1.000000,1

378,1639,1.000000,2

379,1640,1.000000,2

380,1641,1.000000,2

381,1642,0.696984,3

382,1643,0.996535,3

383,1644,0.725637,3

384,1645,0.740948,3

385,1646,0.738909,3

388,1649,1.000000,1

389,1651,1.000000,1

