0,1249
1,54,1250,1303
2,1251
3,1252
4,1253
5,1254
6,1255
7,1256
8,1257
9,1258
10,1259
11,1260
12,1261
15,1264
16,1265
17,1266
19,1268
20,1269
23,1272
24,1273
26,1275
28,1277
29,1278
30,1279
31,1280
32,1281
33,1282
35,1284
36,1285
38,1287
39,1288
40,1289
41,1290
42,1291
43,1292
45,321,1294,1581
48,1297
49,1298
50,1299
52,1301
53,1302
55,1304
56,1305
58,1307
59,1308
60,1309
64,1313
65,1314
66,1315,1789
67,1316
69,1318
70,1319
72,1321
73,1322
74,1323
75,1324
76,1326
77,1327
78,1329
79,1330
80,1331
81,1332
82,1333
83,1334
84,1335
85,1336
86,1337
87,1338
88,1339
89,1340
90,1341
91,1342
92,1343
93,1344
94,1345
95,1346
96,1347
97,1348
98,1349
99,1350
100,1351
101,1352
102,1353
103,1354
104,1355
106,1357
107,1358
108,1359
109,1360
110,1361
114,1365
116,1367
117,1368
118,1369
119,1370
120,1371
121,1372
122,1373
123,1374
125,1376
126,1377
127,1378
128,1379
129,1380
131,1382
132,1383
133,1384
134,1385
135,1386
137,1388
138,1389
139,172
140,1391
142,1394
147,1399
148,1400
153,1406
158,1411
163,1417
162,164,1416,1418
167,1421
168,1422
169,1423
170,1428
171,1429
174,1432
176,1434
177,1435
178,1436
180,1438
181,1440
185,1444
186,1445
187,1446
188,1447
189,1448
190,1449
206,1463
208,1465
209,1466
210,1467
211,1468
212,1469
213,1470
214,1473
215,1474
216,1475
218,1477
219,1478
221,1480
222,1481
226,1486
228,1488
229,1489
230,1490
231,1491
232,1492
233,1493
235,1495
237,1497
238,1498
239,1499
240,1500
241,1501
242,1502
243,1503
244,1504
245,1505
246,1506
247,1507
248,1508
249,1509
250,1510
251,1511
252,1512
253,1513
254,1514
255,1515
256,1516
257,1517
258,1518
260,1520
262,273,1522,1533
263,1523
264,1524
265,1525
266,1526
267,1527
268,1528
269,1529
270,1530
271,1531
272,1532
274,1534
275,1535
276,1536
277,1537
278,1538
279,1539
280,1540
281,1541
282,1542
283,1543
284,1544
285,1545
286,1546
287,1547
288,1548
289,1549
290,1550
291,1551
292,1552
293,1553
294,1554
296,1556
297,1557
298,1558
299,1559
300,1560
302,1562
303,1563
304,1564
305,1565
306,1566
307,1567
308,1568
310,1570
311,1571
315,1575
316,1576
318,1578
319,1579
46,322,1295,1582
323,1583
324,1584
327,1587
328,1588
51,329,1300,1589
330,1590
331,1591
333,1593
334,1594
335,1595
336,1596
337,1597
338,1598
339,1599
340,1600
341,1601
342,1602
343,1603
344,1604
345,1605
346,1606
347,1607
348,1608
349,1609
350,1610
351,1611
352,1612
353,1614
354,1615
355,1616
356,1617
357,1618
360,1621
362,1623
365,1626
366,1627
369,1630
370,1631
