55,depends,65,82,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java#F,ASTStringUtilExt#T,appendBareDeclSpecifierString#M,StringBuilder#IASTDeclSpecifier#
56,depends,84,100,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java#F,ASTStringUtilExt#T,appendBareNameString#M,StringBuilder#IASTName#
57,depends,102,112,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java#F,ASTStringUtilExt#T,appendQualifiedNameStringWithReflection#M,StringBuilder#IASTName#
58,depends,119,134,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java#F,ASTStringUtilExt#T,appendQualifiedNameStringWithReflection#M,StringBuilder#ICPPASTNameSpecifier#
59,depends,156,172,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ASTStringUtilExt.java#F,ASTStringUtilExt#T,appendBareNameString#M,StringBuilder#ICPPASTNameSpecifier#
60,depends,65,94,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CdtCppFileParser.java#F,CdtCppFileParser#T,parse#M,boolean#Map<String, String>#
61,depends,66,76,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CDTParser.java#F,CDTParser#T,getTranslationUnitofCPP#M,String#
62,depends,36,53,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CommentManager.java#F,CommentManager#T,CommentManager#M,IASTTranslationUnit#
63,depends,55,69,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CommentManager.java#F,CommentManager#T,getLeadingCommentText#M,int#
64,depends,70,84,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CommentManager.java#F,CommentManager#T,findCommentIndex#M,int#
65,depends,84,97,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,CppVisitor#M,String#EntityRepo#PreprocessorHandler#Inferer#
66,depends,100,121,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTTranslationUnit#
67,depends,140,147,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,ICPPASTNamespaceDefinition#
68,depends,159,181,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTDeclSpecifier#
69,depends,199,228,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTDeclarator#
70,depends,244,252,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,reMapIfConstructDeconstruct#M,String#GenericName#
71,depends,255,268,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,leave#M,IASTDeclarator#
72,depends,281,343,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTDeclaration#
73,depends,346,351,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTEnumerator#
74,depends,361,374,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\CppVisitor.java#F,CppVisitor#T,visit#M,IASTParameterDeclaration#
75,depends,59,121,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java#F,ExpressionUsage#T,foundExpression#M,IASTExpression#
76,depends,131,145,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java#F,ExpressionUsage#T,tryFillExpressionTypeAndIdentifier#M,IASTExpression#Expression#
77,depends,164,181,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java#F,ExpressionUsage#T,isLogic#M,IASTExpression#
78,depends,183,201,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java#F,ExpressionUsage#T,isSet#M,IASTExpression#
79,depends,204,212,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\ExpressionUsage.java#F,ExpressionUsage#T,findParentInStack#M,IASTNode#
80,depends,38,52,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\MacroExtractor.java#F,MacroExtractor#T,MacroExtractor#M,IASTPreprocessorStatement[]#String#
81,depends,62,73,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\PreprocessorHandler.java#F,PreprocessorHandler#T,buildAllFiles#M,#
82,depends,80,99,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\PreprocessorHandler.java#F,PreprocessorHandler#T,getDirectIncludedFiles#M,IASTPreprocessorStatement[]#String#
